key	ja-JP	en-US	longitude	latitude	min_size	max_size	first_julian_day	last_julian_day
SamgukSagi293	咸陽郡	Hamyang	127.7203158	35.52492134	0.1	4	2064500	9999999
SamgukSagi294	母山縣(阿英城)	Mosan	127.512513	35.43154639	0.1	2	1721424	1997930
SamgukSagi295	雲峯縣	Unbong	127.512513	35.43154639	0.1	2	1997931	9999999
SamgukSagi296	馬利縣	Mari	127.7993394	35.62763379	0.1	2	1721424	1997930
SamgukSagi297	利安縣	Rian	127.7993394	35.62763379	0.1	2	1997931	9999999
SamgukSagi298	居烈郡(居噸郡)	Georyeol	127.8900701	35.68365876	0.1	4	1721424	1997930
SamgukSagi299	居昌郡	Geochang	127.8900701	35.68365876	0.1	4	1997931	9999999
SamgukSagi300	南內縣	Namnae	127.790559	35.77703371	0.1	2	1721424	1997930
SamgukSagi301	餘善縣	Yeoseon	127.790559	35.77703371	0.1	2	1997931	2064499
SamgukSagi302	感陰縣	Gameum	127.790559	35.77703371	0.1	2	2064500	9999999
SamgukSagi303	加召縣	Gaso	127.9837277	35.71633999	0.1	2	1721424	1997930
SamgukSagi304	咸陰縣	Hameum	127.9837277	35.71633999	0.1	2	1997931	2064499
SamgukSagi305	加召縣	Gaso	127.9837277	35.71633999	0.1	2	2064500	9999999
SamgukSagi306	大加耶國	Daegaya	128.2529933	35.72100874	0.1	4	1721424	1997930
SamgukSagi307	高靈郡	Goryeong	128.2529933	35.72100874	0.1	4	1997931	9999999
SamgukSagi308	赤火縣	Jeokhwa	128.0744585	35.73734935	0.1	2	1721424	1997930
SamgukSagi309	冶爐縣	Yano	128.0744585	35.73734935	0.1	2	1997931	9999999
SamgukSagi310	加尸兮縣	Gasihye	128.3437241	35.67432126	0.1	2	1721424	1997930
SamgukSagi311	新復縣	Sinbok	128.3437241	35.67432126	0.1	2	1997931	9999999
SamgukSagi312	大良州郡	Daeryangju	128.1359213	35.56694007	0.1	4	1721424	1997930
SamgukSagi313	江陽郡	Gangyang	128.1359213	35.56694007	0.1	4	1997931	2064499
SamgukSagi314	陜州	Hap	128.1359213	35.56694007	0.1	4	2064500	9999999
SamgukSagi315	三支縣(麻杖縣)	Samji	127.9749473	35.52725571	0.1	2	1721424	1997930
SamgukSagi316	三岐縣	Samgi	127.9749473	35.52725571	0.1	2	1997931	9999999
SamgukSagi317	草八兮縣	Chopalhye	128.2559201	35.54359633	0.1	2	1721424	1997930
SamgukSagi318	八谿縣	Palgye	128.2559201	35.54359633	0.1	2	1997931	2064499
SamgukSagi319	草谿縣	Chogye	128.2559201	35.54359633	0.1	2	2064500	9999999
SamgukSagi320	辛洸縣(朱烏縣)	Singwang	128.2676273	35.46889637	0.1	2	1721424	1997930
SamgukSagi321	宜桑縣	Uisang	128.2676273	35.46889637	0.1	2	1997931	2064499
SamgukSagi322	新繁縣	Sinbeon	128.2676273	35.46889637	0.1	2	2064500	9999999
SamgukSagi323	一利縣(里山郡)	Ilri	128.3407973	35.81204931	0.1	4	1721424	1997930
SamgukSagi324	星山郡	Seongsan	128.3407973	35.81204931	0.1	4	1997931	2064499
SamgukSagi325	加利縣	Gari	128.3407973	35.81204931	0.1	4	2064500	9999999
SamgukSagi326	斯同火縣	Sadonghwa	128.4051868	36.1248554	0.1	2	1721424	1997930
SamgukSagi327	壽同縣	Sudong	128.4051868	36.1248554	0.1	2	1997931	9999999
SamgukSagi328	大木縣	Daemok	128.3993332	36.03381482	0.1	2	1721424	1997930
SamgukSagi329	谿子縣	Gyeja	128.3993332	36.03381482	0.1	2	1997931	2064499
SamgukSagi330	若木縣	Yamok	128.3993332	36.03381482	0.1	2	2064500	9999999
SamgukSagi331	本彼縣	Bonpi	128.2676273	35.93577112	0.1	2	1721424	1997930
SamgukSagi332	新安縣	Sinan	128.2676273	35.93577112	0.1	2	1997931	2064499
SamgukSagi333	京山府	Gyeongsan	128.2676273	35.93577112	0.1	2	2064500	9999999
SamgukSagi334	狄山縣	Jeoksan	128.1681161	35.89608677	0.1	2	1721424	1997930
SamgukSagi335	都山縣	Dosan	128.1681161	35.89608677	0.1	2	1997931	9999999
SamgukSagi336	漢山郡	Hansan	127.0939807	37.49513279	0.1	16	1721424	1923222
SamgukSagi337	新州	Sin	127.0939807	37.49513279	0.1	24	1923223	1972166
SamgukSagi338	漢山州	Hansan	127.0939807	37.49513279	0.1	24	1972167	1997733
SamgukSagi339	漢州	Han	127.0939807	37.49513279	0.1	24	1997734	2064499
SamgukSagi340	廣州	Gwang	127.0939807	37.49513279	0.1	24	2064500	9999999
SamgukSagi341	南川縣	Namcheon	127.4159286	37.27103291	0.1	2	1721424	1997930
SamgukSagi342	黃武縣	Hwangmu	127.4159286	37.27103291	0.1	2	1997931	2064499
SamgukSagi343	利川郡	Richeon	127.4159286	37.27103291	0.1	2	2064500	9999999
SamgukSagi344	駒城郡	Guseong	127.1027611	37.29904539	0.1	2	1721424	1997930
SamgukSagi345	巨黍縣	Geoseo	127.1027611	37.29904539	0.1	2	1997931	2064499
SamgukSagi346	龍駒縣	Ryonggu	127.1027611	37.29904539	0.1	2	2064500	9999999
SamgukSagi347	國原城	Wonseong	127.9105577	36.95589245	0.1	5	1721424	1997930
SamgukSagi348	中原京	Jungwongyeong	127.9105577	36.95589245	0.1	5	1997931	2064499
SamgukSagi349	忠州	Chung	127.9105577	36.95589245	0.1	5	2064500	9999999
SamgukSagi350	鰹斤內郡	Gyeongeunnae	127.7642178	36.79948941	0.1	4	1721424	1997930
SamgukSagi351	檗壤郡	Byeokyang	127.7642178	36.79948941	0.1	4	1997931	2064499
SamgukSagi352	檗州	Byeok	127.7642178	36.79948941	0.1	4	2064500	9999999
SamgukSagi353	上芼縣	Sangmo	127.9720205	36.7644738	0.1	2	1721424	9999999
SamgukSagi354	長風縣	Jangpung	127.8578754	36.79015191	0.1	2	1721424	9999999
SamgukSagi355	淸淵縣	Cheongyeon	127.6032438	36.77848005	0.1	2	1721424	9999999
SamgukSagi356	述川郡	Sulcheon	127.4949522	37.37141098	0.1	4	1721424	1997930
SamgukSagi357	泝川郡(沂川郡)	Socheon(Gicheon)	127.4949522	37.37141098	0.1	4	1997931	2064499
SamgukSagi358	川寧郡	Cheonnyeong	127.4949522	37.37141098	0.1	4	2064500	9999999
SamgukSagi359	骨乃斤縣	Golnaegeun	127.6061706	37.27570165	0.1	2	1721424	1997930
SamgukSagi360	黃驍縣	Hwanghyo	127.6061706	37.27570165	0.1	2	1997931	9999999
SamgukSagi361	楊根縣	Yanggeun	127.4656842	37.49046404	0.1	2	1721424	1997930
SamgukSagi362	濱陽縣	Binyang	127.4656842	37.49046404	0.1	2	1997931	2064499
SamgukSagi363	楊根縣	Yanggeun	127.4656842	37.49046404	0.1	2	2064500	9999999
SamgukSagi364	今勿奴郡	Geummulno	127.410075	36.85784875	0.1	4	1721424	1997930
SamgukSagi365	黑壤郡(黃壤郡)	Heukyang(Hwangyang)	127.410075	36.85784875	0.1	4	1997931	2064499
SamgukSagi366	鎭州	Jin	127.410075	36.85784875	0.1	4	2064500	9999999
SamgukSagi367	道西縣	Doseo	127.5915366	36.81116128	0.1	2	1721424	1997930
SamgukSagi368	都西縣	Doseo	127.5915366	36.81116128	0.1	2	1997931	2064499
SamgukSagi369	道安縣	Doan	127.5915366	36.81116128	0.1	2	2064500	9999999
SamgukSagi370	鰹忽縣	Gyeonhol	127.658853	36.92321122	0.1	2	1721424	1997930
SamgukSagi371	陰城縣	Eumseong	127.658853	36.92321122	0.1	2	1997931	9999999
SamgukSagi372	皆次山郡	Gaechasan	127.4012946	37.06794239	0.1	4	1721424	1997930
SamgukSagi373	介山郡	Gaesan	127.4012946	37.06794239	0.1	4	1997931	2064499
SamgukSagi374	竹州	Juk	127.4012946	37.06794239	0.1	4	2064500	9999999
SamgukSagi375	奴音竹縣	Noeumjuk	127.5739758	37.11462987	0.1	2	1721424	1997930
SamgukSagi376	陰竹縣	Eumjuk	127.5739758	37.11462987	0.1	2	1997931	9999999
SamgukSagi377	奈兮忽	Nahyehol	127.2520279	36.99791118	0.1	4	1721424	1997930
SamgukSagi378	白城郡	Baekseong	127.2520279	36.99791118	0.1	4	1997931	2064499
SamgukSagi379	安城郡	Anseong	127.2520279	36.99791118	0.1	4	2064500	9999999
SamgukSagi380	沙伏忽	Sabokhol	127.1671507	37.05393615	0.1	2	1721424	1997930
SamgukSagi381	赤城縣	Jeokseong	127.1671507	37.05393615	0.1	2	1997931	2064499
SamgukSagi382	陽城縣	Yangseong	127.1671507	37.05393615	0.1	2	2064500	9999999
SamgukSagi383	祟山縣	Susan	127.1730043	36.871855	0.1	2	1721424	1997930
SamgukSagi384	祟山縣	Susan	127.1730043	36.871855	0.1	2	1997931	2064499
SamgukSagi385	禝山縣	Jiksan	127.1730043	36.871855	0.1	2	2064500	9999999
SamgukSagi386	買忽郡	Maehol	126.9769087	37.18932983	0.1	4	1721424	1997930
SamgukSagi387	水城郡	Suseong	126.9769087	37.18932983	0.1	4	1997931	2064499
SamgukSagi388	水州	Su	126.9769087	37.18932983	0.1	4	2064500	9999999
SamgukSagi389	唐城郡	Dangseong	126.681302	37.18466108	0.1	4	1721424	1997930
SamgukSagi390	唐恩郡	Dangeun	126.681302	37.18466108	0.1	4	1997931	2064499
SamgukSagi391	唐城郡	Dangseong	126.681302	37.18466108	0.1	4	2064500	9999999
SamgukSagi392	上忽縣(車忽縣)	Sanghol	126.9095923	37.04693303	0.1	2	1721424	1997930
SamgukSagi393	車城縣	Geoseong	126.9095923	37.04693303	0.1	2	1997931	2064499
SamgukSagi394	龍城縣	Ryongseong	126.9095923	37.04693303	0.1	2	2064500	9999999
SamgukSagi395	釜山縣	Busan	127.1320291	37.102958	0.1	2	1721424	1997930
SamgukSagi396	振威縣	Jinwi	127.1320291	37.102958	0.1	2	1997931	9999999
SamgukSagi397	栗木郡	Ryulmok	126.9739819	37.43910782	0.1	4	1721424	1997930
SamgukSagi398	栗津郡	Ryuljin	126.9739819	37.43910782	0.1	4	1997931	2064499
SamgukSagi399	菓州	Gwa	126.9739819	37.43910782	0.1	4	2064500	9999999
SamgukSagi400	鰹伐奴縣	Gyeonbeolno	126.8686172	37.4671203	0.1	2	1721424	1997930
SamgukSagi401	穀壤縣	Gokyang	126.8686172	37.4671203	0.1	2	1997931	2064499
SamgukSagi402	儷州	Ryeo	126.8686172	37.4671203	0.1	2	2064500	9999999
SamgukSagi403	濟次巴衣縣	Jechapaui	126.827642	37.54182026	0.1	2	1721424	1997930
SamgukSagi404	孔巖縣	Gongam	126.827642	37.54182026	0.1	2	1997931	9999999
SamgukSagi405	買召忽縣(彌鄒忽縣)	Maesohol	126.6695948	37.42743595	0.1	2	1721424	1997930
SamgukSagi406	邵城縣	Soseong	126.6695948	37.42743595	0.1	2	1997931	2064499
SamgukSagi407	仁州(慶原)	In	126.6695948	37.42743595	0.1	2	2064500	9999999
SamgukSagi408	捶項口郡	Chuhanggu	126.813008	37.31071726	0.1	4	1721424	1997930
SamgukSagi409	捶口郡	Chugu	126.813008	37.31071726	0.1	4	1997931	2064499
SamgukSagi410	安山縣	Ansan	126.813008	37.31071726	0.1	4	2064500	9999999
SamgukSagi411	主夫吐郡	Jubuto	126.6988628	37.52547965	0.1	4	1721424	1997930
SamgukSagi412	長堤郡	Jangje	126.6988628	37.52547965	0.1	4	1997931	2064499
SamgukSagi413	樹州	Su	126.6988628	37.52547965	0.1	4	2064500	9999999
SamgukSagi414	首洸忽	Sugwanghol	126.549596	37.63986396	0.1	2	1721424	1997930
SamgukSagi415	戌城縣	Sulseong	126.549596	37.63986396	0.1	2	1997931	2064499
SamgukSagi416	守安縣	Suan	126.549596	37.63986396	0.1	2	2064500	9999999
SamgukSagi417	儷浦縣	Ryeopo	126.6930092	37.61418585	0.1	2	1721424	1997930
SamgukSagi418	金浦縣	Geumpo	126.6930092	37.61418585	0.1	2	1997931	9999999
SamgukSagi419	童子忽縣(李山縣)	Dongjahol	126.6286196	37.6982233	0.1	2	1721424	1997930
SamgukSagi420	童城縣	Dongseong	126.6286196	37.6982233	0.1	2	1997931	9999999
SamgukSagi421	乎唯押縣	Hoyuap	126.5378888	37.7075608	0.1	2	1721424	1997930
SamgukSagi422	分津縣	Bunjin	126.5378888	37.7075608	0.1	2	1997931	2064499
SamgukSagi423	通津縣	Tongjin	126.5378888	37.7075608	0.1	2	2064500	9999999
SamgukSagi424	北漢山郡(平壤)	Baehansan	127.0471519	37.56983275	0.1	4	1721424	1997930
SamgukSagi425	漢陽郡	Hanyang	127.0471519	37.56983275	0.1	4	1997931	2064499
SamgukSagi426	楊州舊墟	Yangguheo	127.0471519	37.56983275	0.1	4	2064500	9999999
SamgukSagi427	骨衣奴縣	Goluino	127.1642239	37.71222955	0.1	2	1721424	1997930
SamgukSagi428	荒壤縣	Hwangyang	127.1642239	37.71222955	0.1	2	1997931	2064499
SamgukSagi429	豐壤縣	Pungyang	127.1642239	37.71222955	0.1	2	2064500	9999999
SamgukSagi430	皆伯縣	Gaebaek	126.7866668	37.60017961	0.1	2	1721424	1997930
SamgukSagi431	遇王縣	Uwang	126.7866668	37.60017961	0.1	2	1997931	2064499
SamgukSagi432	幸州	Haeng	126.7866668	37.60017961	0.1	2	2064500	9999999
SamgukSagi433	買省縣	Maesaeng	127.0412983	37.77525764	0.1	4	1721424	1997930
SamgukSagi434	來蘇郡	Naeso	127.0412983	37.77525764	0.1	4	1997931	2064499
SamgukSagi435	見州	Gyeon	127.0412983	37.77525764	0.1	4	2064500	9999999
SamgukSagi436	七重縣	Chiljung	126.8920315	37.9480013	0.1	2	1721424	1997930
SamgukSagi437	重城縣	Jungseong	126.8920315	37.9480013	0.1	2	1997931	2064499
SamgukSagi438	積城縣	Jeokseong	126.8920315	37.9480013	0.1	2	2064500	9999999
SamgukSagi439	波害平史縣	Pahaepyeongsa	126.8188616	37.90831694	0.1	2	1721424	1997930
SamgukSagi440	波平縣	Papyeong	126.8188616	37.90831694	0.1	2	1997931	9999999
SamgukSagi441	泉井口縣	Cheonjeonggu	126.7281308	37.73557328	0.1	4	1721424	1997930
SamgukSagi442	交河郡	Gyoha	126.7281308	37.73557328	0.1	4	1997931	9999999
SamgukSagi443	述洸忽縣	Sulgwanghol	126.8481296	37.82194511	0.1	2	1721424	1997930
SamgukSagi444	峯城縣	Bongseong	126.8481296	37.82194511	0.1	2	1997931	9999999
SamgukSagi445	達乙省縣	Daleulsaeng	126.8949583	37.68421706	0.1	2	1721424	1997930
SamgukSagi446	高烽縣	Gobong	126.8949583	37.68421706	0.1	2	1997931	9999999
SamgukSagi447	馬忽郡	Mahol	127.1671507	37.88730758	0.1	4	1721424	1997930
SamgukSagi448	堅城郡	Gyeonseong	127.1671507	37.88730758	0.1	4	1997931	2064499
SamgukSagi449	抱州	Po	127.1671507	37.88730758	0.1	4	2064500	9999999
SamgukSagi450	內乙買縣	Naeeulmae	127.0354447	37.84528885	0.1	2	1721424	1997930
SamgukSagi451	沙川縣	Sacheon	127.0354447	37.84528885	0.1	2	1997931	9999999
SamgukSagi452	梁骨縣	Ryanggol	127.1993455	38.00169189	0.1	2	1721424	1997930
SamgukSagi453	洞陰縣	Dongeum	127.1993455	38.00169189	0.1	2	1997931	9999999
SamgukSagi454	鐵圓郡	Cheolwon	127.1671507	38.23979801	0.1	4	1721424	1997930
SamgukSagi455	鐵城郡	Cheolseong	127.1671507	38.23979801	0.1	4	1997931	2064499
SamgukSagi456	東州	Dong	127.1671507	38.23979801	0.1	4	2064500	9999999
SamgukSagi457	僧梁縣	Seungryang	127.0325179	38.16743243	0.1	2	1721424	1997930
SamgukSagi458	李梁縣	Riryang	127.0325179	38.16743243	0.1	2	1997931	2064499
SamgukSagi459	僧嶺縣	Seungryeong	127.0325179	38.16743243	0.1	2	2064500	9999999
SamgukSagi460	功木達縣	Gongmokdal	127.0617859	38.08572935	0.1	2	1721424	1997930
SamgukSagi461	功成縣	Gongseong	127.0617859	38.08572935	0.1	2	1997931	2064499
SamgukSagi462	捶州	Chu	127.0617859	38.08572935	0.1	2	2064500	9999999
SamgukSagi463	夫如郡	Buyeo	127.3895874	38.23979801	0.1	4	1721424	1997930
SamgukSagi464	富平郡	Bupyeong	127.3895874	38.23979801	0.1	4	1997931	2064499
SamgukSagi465	金化縣	Geumhwa	127.3895874	38.23979801	0.1	4	2064500	9999999
SamgukSagi466	斧壤縣	Buyang	127.2637351	38.4008698	0.1	2	1721424	1997930
SamgukSagi467	廣平縣	Gwangpyeong	127.2637351	38.4008698	0.1	2	1997931	2064499
SamgukSagi468	平康縣	Pyeonggang	127.2637351	38.4008698	0.1	2	2064500	9999999
SamgukSagi469	烏斯含達縣	Osahamdal	126.6783752	38.30282611	0.1	4	1721424	1997930
SamgukSagi470	兎山郡	Tosan	126.6783752	38.30282611	0.1	4	1997931	9999999
SamgukSagi471	阿珍押縣	Ajinap	126.8598368	38.31916672	0.1	2	1721424	1997930
SamgukSagi472	安峽縣	Anhyeop	126.8598368	38.31916672	0.1	2	1997931	9999999
SamgukSagi473	所邑豆縣	Soeupdu	126.8247152	38.20011366	0.1	2	1721424	1997930
SamgukSagi474	朔邑縣	Sakeup	126.8247152	38.20011366	0.1	2	1997931	2064499
SamgukSagi475	朔寧縣	Saknyeong	126.8247152	38.20011366	0.1	2	2064500	9999999
SamgukSagi476	伊珍買縣	Ijinmae	126.85691	38.48023851	0.1	2	1721424	1997930
SamgukSagi477	伊川縣	Icheon	126.85691	38.48023851	0.1	2	1997931	9999999
SamgukSagi478	牛岑郡	Ujam	126.5613032	38.23512927	0.1	4	1721424	1997930
SamgukSagi479	牛峯郡	Ubong	126.5613032	38.23512927	0.1	4	1997931	9999999
SamgukSagi480	捶項縣	Chuhang	126.8305688	38.06005124	0.1	2	1721424	1997930
SamgukSagi481	臨江縣	Rimgang	126.8305688	38.06005124	0.1	2	1997931	9999999
SamgukSagi482	長淺城縣	Jangcheonseong	126.6842288	37.93399505	0.1	2	1721424	1997930
SamgukSagi483	長湍縣	Jangdan	126.6842288	37.93399505	0.1	2	1997931	9999999
SamgukSagi484	麻田淺縣	Majeoncheon	126.9652015	38.10907308	0.1	2	1721424	1997930
SamgukSagi485	臨端縣	Rimdan	126.9652015	38.10907308	0.1	2	1997931	2064499
SamgukSagi486	麻田縣	Majeon	126.9652015	38.10907308	0.1	2	2064500	9999999
SamgukSagi487	夫蘇岬	Busogap	126.549596	38.01803251	0.1	4	1721424	1997930
SamgukSagi488	松嶽郡	Songak	126.549596	38.01803251	0.1	4	1997931	2064499
SamgukSagi489	王畿	Wanggi	126.549596	38.01803251	0.1	4	2064500	9999999
SamgukSagi490	若豆恥縣	Yaduchi	126.6608144	38.00636064	0.1	2	1721424	1997930
SamgukSagi491	如羆縣	Yeobi	126.6608144	38.00636064	0.1	2	1997931	2064499
SamgukSagi492	松林縣	Songrim	126.6608144	38.00636064	0.1	2	2064500	9999999
SamgukSagi493	屈押縣	Gulap	126.4500848	38.16743243	0.1	2	1721424	1997930
SamgukSagi494	江陰縣	Gangeum	126.4500848	38.16743243	0.1	2	1997931	9999999
SamgukSagi495	冬比忽	Dongbihol	126.5378888	37.97367941	0.1	4	1721424	1997930
SamgukSagi496	開城郡	Gaeseong	126.5378888	37.97367941	0.1	4	1997931	2064499
SamgukSagi497	開城府	Gaeseong	126.5378888	37.97367941	0.1	4	2064500	9999999
SamgukSagi498	德勿縣	Deokmul	126.4354508	37.86629821	0.1	2	1721424	1997930
SamgukSagi499	德水縣	Deoksu	126.4354508	37.86629821	0.1	2	1997931	9999999
SamgukSagi500	津臨城	Jinrimseong	126.7808132	37.86863259	0.1	2	1721424	1997930
SamgukSagi501	臨津縣	Rimjin	126.7808132	37.86863259	0.1	2	1997931	9999999
SamgukSagi502	穴口郡	Hyeolgu	126.4588652	37.73557328	0.1	4	1721424	1997930
SamgukSagi503	海口郡	Haegu	126.4588652	37.73557328	0.1	4	1997931	2064499
SamgukSagi504	江華縣	Ganghwa	126.4588652	37.73557328	0.1	4	2064500	9999999
SamgukSagi505	冬音奈縣	Dongeumna	126.3769149	37.77292326	0.1	2	1721424	1997930
SamgukSagi506	江陰縣	Gangeum	126.3769149	37.77292326	0.1	2	1997931	2064499
SamgukSagi507	河陰縣	Haeum	126.3769149	37.77292326	0.1	2	2064500	9999999
SamgukSagi508	高木根縣	Gomokgeun	126.2305749	37.78226076	0.1	2	1721424	1997930
SamgukSagi509	喬桐縣	Gyodong	126.2305749	37.78226076	0.1	2	1997931	9999999
SamgukSagi510	首知縣	Suji	126.3974024	37.6632077	0.1	2	1721424	1997930
SamgukSagi511	守鎭縣	Sujin	126.3974024	37.6632077	0.1	2	1997931	2064499
SamgukSagi512	鎭江縣	Jingang	126.3974024	37.6632077	0.1	2	2064500	9999999
SamgukSagi513	大谷郡	Daegok	126.3827684	38.34484483	0.1	4	1721424	1997930
SamgukSagi514	永豐郡	Yeongpung	126.3827684	38.34484483	0.1	4	1997931	2064499
SamgukSagi515	平州	Pyeong	126.3827684	38.34484483	0.1	4	2064500	9999999
SamgukSagi516	新恩縣	Sineun	126.578864	38.41254167	0.1	2	1721424	9999999
SamgukSagi517	水谷城縣	Sugokseong	126.5115476	38.44288853	0.1	2	1721424	1997930
SamgukSagi518	檀溪縣	Dangye	126.5115476	38.44288853	0.1	2	1997931	2064499
SamgukSagi519	侠溪縣	Hyeopgyegog	126.5115476	38.44288853	0.1	2	2064500	9999999
SamgukSagi520	十谷城縣	Sipgokseong	126.6403268	38.76269773	0.1	2	1721424	1997930
SamgukSagi521	鎭瑞縣	Jinseo	126.6403268	38.76269773	0.1	2	1997931	2064499
SamgukSagi522	谷州	Gok	126.6403268	38.76269773	0.1	2	2064500	9999999
SamgukSagi523	冬彡忽郡(冬音忽郡)	Dongshanhol	126.1222833	37.91065132	0.1	4	1721424	1997930
SamgukSagi524	海皐郡	Haego	126.1222833	37.91065132	0.1	4	1997931	2064499
SamgukSagi525	鹽州	Yeom	126.1222833	37.91065132	0.1	4	2064500	9999999
SamgukSagi526	刀歎縣	Dotan	126.3008181	37.9923544	0.1	2	1721424	1997930
SamgukSagi527	補澤縣	Botaek	126.3008181	37.9923544	0.1	2	1997931	2064499
SamgukSagi528	白州	Baek	126.3008181	37.9923544	0.1	2	2064500	9999999
SamgukSagi529	內米忽郡	Naemihol	125.733019	38.06005124	0.1	4	1721424	1997930
SamgukSagi530	瀑池郡	Pokji	125.733019	38.06005124	0.1	4	1997931	2064499
SamgukSagi531	海州	Hae	125.733019	38.06005124	0.1	4	2064500	9999999
SamgukSagi532	永康縣	Yeonggang	125.498875	37.91998881	0.1	2	1721424	9999999
SamgukSagi533	翁遷縣	Ongcheon	125.3232671	37.94333255	0.1	2	1721424	9999999
SamgukSagi534	長淵縣	Jangyeon	125.0774159	38.27014487	0.1	2	1721424	9999999
SamgukSagi535	息城郡	Sikseong	125.6130202	38.4008698	0.1	4	1721424	1997930
SamgukSagi536	重盤郡	Jungban	125.6130202	38.4008698	0.1	4	1997931	2064499
SamgukSagi537	安州	An	125.6130202	38.4008698	0.1	4	2064500	9999999
SamgukSagi538	文化縣	Munhwa	125.3730227	38.36351982	0.1	2	1721424	9999999
SamgukSagi539	信川縣	Sincheon	125.4871678	38.3658542	0.1	2	1721424	9999999
SamgukSagi540	嘉禾縣	Gahwa	125.2647311	38.27481362	0.1	2	1721424	9999999
SamgukSagi541	卓嵒郡	Takam	125.8296034	38.47790414	0.1	4	1721424	1997930
SamgukSagi542	栖嵒郡	Seoam	125.8296034	38.47790414	0.1	4	1997931	2064499
SamgukSagi543	鳳州	Bong	125.8296034	38.47790414	0.1	4	2064500	9999999
SamgukSagi544	五谷郡	Ogok	126.2422821	38.42187917	0.1	4	1721424	1997930
SamgukSagi545	五關郡	Ogwan	126.2422821	38.42187917	0.1	4	1997931	2064499
SamgukSagi546	洞州	Dong	126.2422821	38.42187917	0.1	4	2064500	9999999
SamgukSagi547	捶塞縣	Chusae	126.3505737	38.76736648	0.1	2	1721424	1997930
SamgukSagi548	捶塞縣	Chusae	126.3505737	38.76736648	0.1	2	1997931	2064499
SamgukSagi549	遂安郡	Suan	126.3505737	38.76736648	0.1	2	2064500	9999999
SamgukSagi550	冬忽	Donghol	125.7857014	38.67165716	0.1	4	1721424	1997930
SamgukSagi551	取城郡	Chwiseong	125.7857014	38.67165716	0.1	4	1997931	2064499
SamgukSagi552	黃州	Hwang	125.7857014	38.67165716	0.1	4	2064500	9999999
SamgukSagi553	息達	Sikdal	126.0842349	38.84440082	0.1	2	1721424	1997930
SamgukSagi554	土山縣	Tosan	126.0842349	38.84440082	0.1	2	1997931	9999999
SamgukSagi555	加火押	Gahwaap	125.806189	38.86074143	0.1	2	1721424	1997930
SamgukSagi556	唐嶽縣	Dangak	125.806189	38.86074143	0.1	2	1997931	2064499
SamgukSagi557	中和縣	Junghwa	125.806189	38.86074143	0.1	2	2064500	9999999
SamgukSagi558	比列忽州	Biryeolhol	127.6910478	37.85229197	0.1	24	1924319	1953900
SamgukSagi559	牛首州	Usu	127.6910478	37.85229197	0.1	24	1953901	1967000
SamgukSagi560	首若州	Suya	127.6910478	37.85229197	0.1	24	1967001	1997733
SamgukSagi561	朔州	Sak	127.6910478	37.85229197	0.1	24	1997734	2047042
SamgukSagi562	春州	Chun	127.6910478	37.85229197	0.1	24	2064500	9999999
SamgukSagi563	蘭山縣	Nansan	127.614951	37.99002002	0.1	2	1721424	9999999
SamgukSagi564	伐力川縣	Beolryeokcheon	127.8608021	37.68421706	0.1	2	1721424	1997930
SamgukSagi565	綠驍縣	Nokhyo	127.8608021	37.68421706	0.1	2	1997931	2064499
SamgukSagi566	洪川縣	Hongcheon	127.8608021	37.68421706	0.1	2	2064500	9999999
SamgukSagi567	橫川縣	Yeopcheon	127.9690937	37.47879217	0.1	2	1721424	1997930
SamgukSagi568	矛川縣	Mocheon	127.9690937	37.47879217	0.1	2	1997931	2064499
SamgukSagi569	橫川縣	Yeopcheon	127.9690937	37.47879217	0.1	2	2064500	9999999
SamgukSagi570	砥紛縣	Jibun	127.6090974	37.4764578	0.1	2	1721424	1997930
SamgukSagi571	砥平縣	Jipyeong	127.6090974	37.4764578	0.1	2	1997931	9999999
SamgukSagi572	平原郡	Pyeongwon	127.9222649	37.33172662	0.1	5	1721424	1997930
SamgukSagi573	北原京	Baewongyeong	127.9222649	37.33172662	0.1	5	1997931	2064499
SamgukSagi574	原州	Won	127.9222649	37.33172662	0.1	5	2064500	9999999
SamgukSagi575	奈吐郡	Nato	128.0890925	37.13330486	0.1	4	1721424	1997930
SamgukSagi576	奈箸郡	Najeo	128.0890925	37.13330486	0.1	4	1997931	2064499
SamgukSagi577	國州	Guk	128.0890925	37.13330486	0.1	4	2064500	9999999
SamgukSagi578	沙熱伊縣	Sayeoli	128.1447017	37.0049143	0.1	2	1721424	1997930
SamgukSagi579	淸風縣	Cheongpung	128.1447017	37.0049143	0.1	2	1997931	9999999
SamgukSagi580	赤山縣	Jeoksan	128.2822613	36.93254871	0.1	2	1721424	1997930
SamgukSagi581	赤山縣	Jeoksan	128.2822613	36.93254871	0.1	2	1997931	2064499
SamgukSagi582	丹山縣	Dansan	128.2822613	36.93254871	0.1	2	2064500	9999999
SamgukSagi583	奈已郡	Nai	128.5983556	36.83683939	0.1	4	1721424	1997930
SamgukSagi584	奈靈郡	Naryeong	128.5983556	36.83683939	0.1	4	1997931	2064499
SamgukSagi585	剛州	Gang	128.5983556	36.83683939	0.1	4	2064500	9999999
SamgukSagi586	買谷縣	Maegok	128.8149388	36.72245508	0.1	2	1721424	1997930
SamgukSagi587	善谷縣	Seongok	128.8149388	36.72245508	0.1	2	1997931	9999999
SamgukSagi588	古斯馬縣	Gosama	128.7915244	36.87652374	0.1	2	1721424	1997930
