key	ja-JP	latitude	longitude	overall_length	first_julian_day	last_julian_day	texture	texture
Sekkan761	愛染古墳	34.95910212	134.8645854	88	1916099	1927787	IeSekkanBrown	IeSekkan
Sekkan762	（妙正寺）	34.80574693	134.8098364	88	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan763	（神木構居址）	34.80649103	134.8678373	88	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan764	臼コクリＦ-2号横穴墓	35.418861	133.258419	87.5	1925596	1947510	IeSekkanRedPurple	IeSekkan
Sekkan765	（西剣坂農村広場）	34.89471276	134.801222	87.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan766	（宮前地蔵堂）	34.80437675	134.8285359	87.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan767	（正願寺）	34.79066335	134.8097017	87.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan768	（吸谷町墓地）	34.93593875	134.8065141	87	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan769	後藤山古墳	34.85949365	134.8422314	87	1922309	1940206	IeSekkanBrown	IeSekkan
Sekkan770	鴨籠古墳	32.64713083	130.6388553	86.5	1881767	1896376	FunaSekkanRed	FunaSekkan
Sekkan771	（大師堂）	34.8068895	134.8967851	86	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan772	（小野崎）	32.96662677	130.7466781	85.5	99999999	99999999	IeSekkanRed	IeSekkan
Sekkan773	（よばりこき地蔵）	34.94144524	134.8289151	85.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan774	（城山山麓）	34.78748833	134.8809624	85	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan775	高安　服部川62号墳	34.62307536	135.6484129	85	1925596	1947510	IeSekkanYellowGreen	IeSekkan
Sekkan776	鳥谷口古墳	34.52167874	135.6880979	85	99999999	99999999	IeSekkanYellowGreen	IeSekkan
Sekkan777	（大門公民館）	34.9538196	134.7756626	84.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan778	（貞治子安地蔵）	34.84805553	134.7284976	84	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan779	（狭山池）	34.50310962	135.5500816	83.5	99999999	99999999	IeSekkan	IeSekkan
Sekkan780	（永昌寺）	34.78748833	134.8809624	83	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan781	西条４号墳	34.78748833	134.8809624	83	1904046	1940206	IeSekkanBrown	IeSekkan
Sekkan782	（妙厳寺）	34.89298455	134.8111074	82.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan783	（氷丘中学校）	34.77667222	134.8585715	82.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan784	（今福八幡神社）	34.75084638	134.8239918	82.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan785	（稲荷神社）	34.91277489	134.7210673	82	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan786	（明楽寺）	34.97452243	134.90705	82	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan787	（佐谷町）	34.95910212	134.8645854	82	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan788	（上荘小学校）	34.79852678	134.89606	82	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan789	（両月町墓地）	34.88530319	134.8307221	81.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan790	（太尾寿老園）	34.89650804	134.7566601	81	99999999	99999999	IeSekkan	IeSekkan
Sekkan791	（網堂）	34.77209046	134.7928969	81	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan792	（天下原）	34.79775818	134.8389685	81	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan793	（不動ノ尾）	34.85399258	134.8815842	80.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan794	（宮前）	34.80437675	134.8285359	80.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan795	三ツ塚7号墳	34.50702834	135.6910032	80.5	1937649	1980382	IeSekkanYellowGreen	IeSekkan
Sekkan796	石櫃山古墳	33.06875445	130.4397255	80	1881767	1896376	FunaSekkanRed	FunaSekkan
Sekkan797	（定額寺）	34.84101304	134.7230633	80	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan798	（志吹三叉路）	34.83636999	134.7546182	80	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan799	（養父寺）	34.8363157	134.9008489	80	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan800	（黒岩十三仏前）	34.77397728	134.7724027	80	99999999	99999999	IeSekkan	IeSekkan
Sekkan801	(護国院)	35.21582085	136.9279764	80	99999999	99999999	IeSekkan	IeSekkan
Sekkan802	（斑鳩寺）	34.83527166	134.5774627	79	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan803	（法華山一乗寺）	34.86312007	134.8256833	79	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan804	（厳島神社横）	34.80222225	134.8575681	79	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan805	（狭山池）	34.50310962	135.5500816	79	99999999	99999999	IeSekkan	IeSekkan
Sekkan806	（西ノ山公民館）	34.78210182	134.8679893	78.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan807	（氷丘中学校）	34.77667222	134.8585715	78.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan808	（谷ノ口）	34.80252533	134.7806855	78	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan809	（大歳墓地）	34.79523974	134.8153409	78	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan810	（教信寺常住院）	34.75363618	134.8566764	77.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan811	姫路城水の三門内	34.83954146	134.693902	77	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan812	大谷古墳	34.99674266	134.7522193	77	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan813	（春岡寺北方墓地）	34.94084607	134.8845323	77	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan814	（妙願寺）	34.7874193	134.8419332	77	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan815	上塩冶33支群6号横穴墓	35.34819977	132.7696659	76.5	1925596	1947510	IeSekkan	IeSekkan
Sekkan816	（畑町）	34.95306469	134.8090416	76.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan817	（池尻墓地）	34.78846008	134.85633	76.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan818	（西邦寺）	34.9267034	134.7799698	76	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan819	（報恩寺）	34.8023899	134.8741009	76	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan820	（法華山一乗寺）	34.86312007	134.8256833	75.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan821	（セイメイさん）	34.80418194	134.9007233	75.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan822	（黒岩十三仏前）	34.77397728	134.7724027	75	99999999	99999999	IeSekkan	IeSekkan
Sekkan823	（五百羅漢寺）	34.94144524	134.8289151	74.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan824	（八ツ仏）	34.80914755	134.8558531	74.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan825	（城山墓地）	34.78748833	134.8809624	74	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan826	（妙願寺）	34.7874193	134.8419332	73.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan827	（日岡常楽寺）	34.77667222	134.8585715	73.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan828	竹ノ下古墳	37.04321428	140.9076419	73	1910986	1925596	FunaSekkan	FunaSekkan
Sekkan829	（川合）	35.06956556	136.1765637	73	99999999	99999999	IeSekkan	IeSekkan
Sekkan830	（大日庵）	34.94161724	134.8887666	72.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan831	（円福寺）	34.82396042	134.8378706	72.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan832	（地蔵寺）	34.78846008	134.85633	72.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan833	（尾上養田松本地蔵）	34.74490252	134.8147196	72.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan834	（聖衆来迎寺）	35.07259358	135.8854779	72.5	99999999	99999999	IeSekkan	IeSekkan
Sekkan835	（旧硯橋）	34.83527166	134.5774627	72	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan836	姫路城るノ門内	34.83954146	134.693902	72	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan837	（畑町）	34.95306469	134.8090416	72	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan838	阿形町旧石棺橋	34.84952055	134.9046382	72	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan839	（真宗寺）	34.79331538	134.8281485	72	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan840	（長円寺）	34.92687536	134.8033655	71.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan841	（多聞寺）	34.90095293	134.8442714	71.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan842	（円福寺）	34.82396042	134.8378706	71.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan843	姫路城天守の庭	34.83954146	134.693902	71	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan844	（山田町）	34.95679357	134.893486	71	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan845	（倉谷薬師堂）	34.8583554	134.8472532	71	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan846	（神木）	34.80649103	134.8678373	71	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan847	（加古川総合文化センター）	34.74760927	134.8723083	71	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan848	（瑠璃光寺）	34.59905738	135.633076	71	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan849	（上宮木町）	34.89656563	134.8759703	70.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan850	（歴史民俗資料館）	34.9405421	134.9475058	70.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan851	（投松墓地）	34.8141303	134.8382106	70.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan852	（古大内）	34.74494141	134.8532145	70.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan853	一本松古墳	35.74015309	135.1105516	70	99999999	99999999	FunaSekkan	FunaSekkan
Sekkan854	上寺1号墳	35.01117031	134.5413794	70	99999999	99999999	IeSekkan	IeSekkan
Sekkan855	（明覚寺）	34.85044142	134.5336331	70	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan856	（誓光寺）	34.84384723	134.6995236	70	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan857	法道仙人の石船	34.92687536	134.8033655	70	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan858	（旧密蔵院）	34.85399258	134.8815842	70	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan859	毛無山3号墳	34.81786281	134.931307	70	1904046	1921943	IeSekkanBrown	IeSekkan
Sekkan860	（地蔵堂）	34.79331538	134.8281485	70	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan861	（称名寺）	34.76872398	134.8296325	70	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan862	（教信寺）	34.75363618	134.8566764	70	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan863	（蜜柑山）	33.0690843	130.4384443	69	1874462	1881767	FunaSekkanRed	FunaSekkan
Sekkan864	東広畑古墳	34.96158364	134.7669412	69	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan865	（佐谷町）	34.95910212	134.8645854	69	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan866	（養老公会堂）	34.7993857	134.868014	68.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan867	（大師堂）	34.78210182	134.8679893	68.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan868	（玉野薬師堂）	34.92048166	134.8618917	68	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan869	石神山古墳	33.09426	130.479711	67.5	1881767	1896376	FunaSekkanRed	FunaSekkan
Sekkan870	（花尻）	34.65835317	133.8669334	67.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan871	（養父寺）	34.8363157	134.9008489	67.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan872	（妙正寺）	34.80574693	134.8098364	67.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan873	（大楠の下、個人住宅内）	34.79945618	134.8677994	67.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan874	（常福寺）	34.79523974	134.8153409	67.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan875	（大門公民館）	34.9538196	134.7756626	67	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan876	（王子町墓地）	34.88501759	134.8398392	67	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan877	（地蔵寺）	34.78846008	134.85633	67	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan878	（神吉中学校）	34.78324386	134.8282821	67	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan879	（教信寺）	34.75363618	134.8566764	67	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan880	（古法華）	34.89005757	134.8244085	66.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan881	（歴史民俗資料館）	34.9697339	134.7570908	66	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan882	（常福寺裏）	34.79502829	134.8156413	66	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan883	（水足薬師堂）	34.76568749	134.8638913	65.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan884	（倉谷薬師堂）	34.8583554	134.8472532	65	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan885	（家原阿弥陀堂）	34.92180449	134.9597491	65	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan886	黒川町石棺橋	34.85179619	134.9494171	65	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan887	（観音寺）	34.79713913	134.8596949	65	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan888	（神吉中学校）	34.78324386	134.8282821	64.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan889	（鶴林寺）	34.75490148	134.8332656	64.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan890	（山崎立石）	34.9697339	134.7570908	64	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan891	（観音寺）	34.79713913	134.8596949	63.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan892	（井ノ口）	34.8080724	134.91361	63.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan893	（小野墓地）	34.80259149	134.8841658	63.5	99999999	99999999	IeSekkan	IeSekkan
Sekkan894	刈山4号墳	35.33540372	132.7619796	63	1925596	1947510	IeSekkan	IeSekkan
Sekkan895	（金正寺）	34.8141303	134.8382106	63	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan896	（宮前地蔵堂前）	34.80437675	134.8285359	63	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan897	（西ノ山墓地）	34.78210182	134.8679893	63	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan898	（横蔵寺前墓地）	34.74760927	134.8723083	63	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan899	（旧硯橋）	34.83527166	134.5774627	62.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan900	（五百羅漢寺）	34.94144524	134.8289151	62.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan901	（古法華）	34.89005757	134.8244085	62	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan902	（照雲寺）	34.85394772	134.5911338	61.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan903	（前田橋）	34.89085099	134.8779402	61.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan904	（ほほえみ地蔵）	34.80222225	134.8575681	61.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan905	（井ノ口三昧）	34.95964503	134.7612347	61	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan906	（大門公民館）	34.9538196	134.7756626	61	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan907	（山田町）	34.95679357	134.893486	61	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan908	（畑町）	34.95306469	134.8090416	61	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan909	（岸呂阿弥陀堂）	34.90184935	134.8269737	61	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan910	（観音堂）	34.84365906	134.9246679	61	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan911	（妙正寺）	34.80574693	134.8098364	61	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan912	（養老地蔵堂）	34.79945618	134.8677994	61	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan913	（浄土寺）	34.86087211	134.9589172	60.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan914	（西ノ山墓地）	34.78210182	134.8679893	60.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan915	（倉谷薬師堂）	34.8583554	134.8472532	60	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan916	（長楽寺）	34.80914755	134.8558531	60	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan917	（横蔵寺）	34.74760927	134.8723083	60	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan918	（正願寺）	34.79066335	134.8097017	59.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan919	（真萱）	33.18161349	131.6634335	59	1881767	1910986	FunaSekkanRed	FunaSekkan
Sekkan920	（地蔵堂）	34.79331538	134.8281485	59	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan921	（石守たぐり地蔵）	34.76991786	134.8747583	59	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan922	（常楽寺）	34.79331538	134.8281485	58.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan923	（丁共同墓地）	34.8146896	134.5985763	58	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan924	（倉谷薬師堂）	34.8583554	134.8472532	58	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan925	構の石棺	34.82542793	134.8105726	58	99999999	99999999	IeSekkan	IeSekkan
Sekkan926	（野村厄神さん）	34.77966997	134.9237016	58	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan927	（野村厄神さん）	34.77966997	134.9237016	58	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan928	（福正寺）	34.78212158	134.8177432	58	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan929	（青野町）	34.93586339	134.8989827	57.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan930	（安楽寺）	34.83849317	134.8430373	57.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan931	（常福寺）	34.79523974	134.8153409	57	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan932	（西横田町）	34.91069073	134.8195272	56.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan933	（宮前墓地）	34.80222225	134.8575681	56.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan934	（照雲寺）	34.85394772	134.5911338	56	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan935	（天神町）	34.8438384	134.9592693	56	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan936	（上宮木町）	34.89656563	134.8759703	55.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan937	（岸墓地）	34.79066335	134.8097017	55.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan938	（横蔵寺前墓地）	34.74760927	134.8723083	55.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan939	（医王寺）	34.96502761	134.7374607	55	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan940	（畑町墓地）	34.95306469	134.8090416	55	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan941	（常吉薬師堂）	34.91280061	134.8890601	55	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan942	（倉谷薬師堂）	34.8583554	134.8472532	55	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan943	（長駅南）	34.89005757	134.8244085	54.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan944	（真福寺）	34.80437675	134.8285359	54.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan945	西長岡横塚28号墳	36.35472128	139.3326538	54.5	1966138	1980382	IeSekkan	IeSekkan
Sekkan946	（仏心寺）	34.79863897	134.7613434	54	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan947	（福田墓地）	34.96167427	134.7504237	54	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan948	（前田橋西側）	34.89085099	134.8779402	54	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan949	（旧中央公民館）	34.92916804	134.829941	53.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan950	（正念寺）	34.79679025	134.8067672	53.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan951	（大内町）	34.95712222	134.8426001	52.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan952	（長駅南）	34.89005757	134.8244085	52	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan953	（玉野薬師堂）	34.92048166	134.8618917	51.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan954	ハメ塚古墳	34.85399258	134.8815842	51.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan955	（平之荘神社）	34.80090985	134.8752167	51.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan956	（辻堂）	34.78473515	134.8215068	51.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan957	（清慶寺）	34.88042474	134.8764137	51	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan958	（小野薬師堂）	34.80259149	134.8841658	51	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan959	（念仏橋）	34.79126153	134.8755078	50.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan960	（水足薬師堂）	34.76568749	134.8638913	50.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan961	（藪宮神社）	34.89471276	134.801222	50	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan962	奥新田東２号墳	34.82923393	134.8768634	50	1922309	1940206	IeSekkanBrown	IeSekkan
Sekkan963	（観音寺）	34.79713913	134.8596949	50	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan964	（日岡常楽寺）	34.77667222	134.8585715	50	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan965	（玉野薬師堂）	34.92048166	134.8618917	49.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan966	（河高）	34.93583284	134.9388783	49.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan967	（常福寺）	34.79523974	134.8153409	49.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan968	（正願寺）	34.79066335	134.8097017	49.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan969	（畑町墓地）	34.95306469	134.8090416	49	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan970	（志方東小学校）	34.83849317	134.8430373	49	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan971	（中山熊野神社）	34.80649103	134.8678373	49	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan972	（報恩寺墓地）	34.8023899	134.8741009	49	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan973	（神野墓地）	34.77753183	134.8807797	49	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan974	ヤクチ４号墳	34.95712222	134.8426001	48.5	1925596	1947510	IeSekkanBrown	IeSekkan
Sekkan975	（上西条地蔵堂）	34.78561431	134.9022678	48.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan976	（大善寺）	34.95113359	134.7816138	48	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan977	（長目薬師寺）	34.93999633	134.7509885	48	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan978	（八幡神社）	34.85399258	134.8815842	48	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan979	（常福寺裏）	34.79502829	134.8156413	48	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan980	（妙正寺）	34.80574693	134.8098364	47.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan981	（野村厄神さん）	34.77966997	134.9237016	47.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan982	（西横田町）	34.91069073	134.8195272	47	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan983	（藪宮神社）	34.89471276	134.801222	47	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan984	（平之荘神社）	34.80090985	134.8752167	47	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan985	（八幡神社）	34.85399258	134.8815842	46.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan986	（小野薬師堂）	34.80259149	134.8841658	46	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan987	（上西条地蔵堂裏）	34.78561431	134.9022678	46	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan988	（地蔵庵）	34.92877411	134.78781	45.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan989	（腰折れ地蔵）	34.92980814	134.8177248	45.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan990	（来迎院墓地）	34.86240743	134.9061099	45.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan991	（成福寺墓地）	34.78561431	134.9022678	45.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan992	（教信寺墓地内）	34.75363618	134.8566764	45.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan993	（伝山崎大塚出土）	34.9697339	134.7570908	45	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan994	（長岡神社）	34.89680938	134.9267239	45	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan995	（大龍寺）	34.8547354	134.8975109	45	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan996	（広尾地蔵堂横	34.82025916	134.8525782	45	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan997	（井ノ口）	34.8080724	134.91361	45	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan998	（大内町）	34.95712222	134.8426001	44.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan999	（法華山一乗寺）	34.86312007	134.8256833	44	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1000	（南網引）	34.85399258	134.8815842	44	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1001	（元東林寺址）	34.80649103	134.8678373	43.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1002	（福正寺）	34.78212158	134.8177432	43.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1003	（長野新池傍）	34.95582784	134.7491088	43	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1004	（常福寺裏）	34.79502829	134.8156413	43	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1005	（常楽寺）	34.79331538	134.8281485	43	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1006	（成福寺墓地）	34.78561431	134.9022678	42.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1007	（應聖寺）	34.97727287	134.7256227	42	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1008	那須与一隣の石棺	34.79576666	134.8225984	42	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1009	（平之荘神社）	34.80090985	134.8752167	41.5	99999999	99999999	IeSekkanBrown	IeSekkan
Sekkan1010	（密蔵院）	34.85399258	134.8815842	41	99999999	99999999	IeSekkanBrown	IeSekkan
