key	ja-JP	longitude	latitude	first_year	last_year	texture	overall_length
Kofun4008	二子塚10号墳	136.379978	36.307179	999999	999999	ZKoenFunSgt	26.4
Kofun4009	太平寺7号墳	135.635203	34.581832	520	560	ZKoenFunSgt	26.4
Kofun4010	養久山18墳	134.529736	34.846953	999999	999999	ZKohoFun	26.4
Kofun4011	小森山14号墳	134.183297	35.48192	999999	999999	ZKoenFunF	26.4
Kofun4012	久志羅3号墳	134.305625	35.512512	999999	999999	ZKoenFunSgt	26.4
Kofun4013	御座1号墳	130.931553	33.808465	280	320	ZKoenFunSgt	26.4
Kofun4014	稲場塚古墳	138.844389	37.693218	240	280	ZKoenFunF	26.3
Kofun4015	宗像40号墳	133.347242	35.415646	999999	999999	ZKoenFunF	26.2
Kofun4016	三ノ耕地4号墳	139.441706	36.032449	999999	999999	HotateFunSgt	26.16
Kofun4017	椎出し1号墳	140.353442	35.802469	560	600	ZKoenFunSgt	26.04
Kofun4018	真野寺内24号墳	140.953642	37.696091	560	600	ZKoenFunF	26
Kofun4019	麦塚古墳	140.333536	37.376625	520	560	ZKoenFun	26
Kofun4020	田村山古墳	139.861733	37.521724	420	440	HotateFun	26
Kofun4021	大方熊野神社	140.467653	36.54627	999999	999999	ZKoenFun	26
Kofun4022	染谷11号墳	140.244578	36.20484	999999	999999	ZKoenFun	26
Kofun4023	市之代1号墳	140.025678	35.945694	590	620	ZKoenFun	26
Kofun4024	洞山古墳	139.209506	36.35989	520	560	ZKoenFun	26
Kofun4025	大類2号墳	139.350781	35.96418	999999	999999	ZKoenFunF	26
Kofun4026	大六天古墳	140.645819	35.829958	999999	999999	ZKoenFun	26
Kofun4027	芝崎上ノ台2号墳	140.495133	35.675514	999999	999999	ZKoenFun	26
Kofun4028	殿山2号墳	140.349669	35.875577	999999	999999	ZKoenFun	26
Kofun4029	竜角寺35号墳	140.267331	35.825694	999999	999999	ZKoenFun	26
Kofun4030	竜角寺48号墳	140.265058	35.824664	999999	999999	ZKoenFun	26
Kofun4031	竜角寺51号墳	140.268156	35.823333	999999	999999	ZKoenFun	26
Kofun4032	妙香18号墳	140.1383	35.417276	999999	999999	ZKoenFun	26
Kofun4033	奉免5号墳	140.142686	35.413304	999999	999999	ZKoenFun	26
Kofun4034	二子山3号墳	135.506722	35.490634	520	540	ZKoenFun	26
Kofun4035	神郷亀塚古墳	136.1843	35.178027	999999	999999	ZKoenFun	26
Kofun4036	芝山古墳	135.652889	34.688055	520	560	ZKoenFun	26
Kofun4037	能勢狐塚古墳	135.397847	34.965574	999999	999999	ZKoenFunF	26
Kofun4038	新沢千塚212号墳	135.772156	34.478632	999999	999999	ZKoenFun	26
Kofun4039	石光山75号墳	135.728478	34.47251	520	560	ZKoenFun	26
Kofun4040	石光山32号墳	135.726675	34.47191	520	560	ZKoenFun	26
Kofun4041	高鼻2号墳	133.767439	35.462218	520	560	ZKoenFunF	26
Kofun4042	石州府58号墳	133.419736	35.396576	999999	999999	ZKoenFunF	26
Kofun4043	石州府56号墳	133.418433	35.396265	999999	999999	ZKoenFun	26
Kofun4044	掛相11号墳	133.346261	35.335504	999999	999999	HotateFunF	26
Kofun4045	比津小丸山古墳	133.036781	35.482546	999999	999999	ZKohoFunF	26
Kofun4046	新宮山1号墳	132.915747	35.471018	999999	999999	ZKohoFunF	26
Kofun4047	西山19号墳	133.761533	34.690442	999999	999999	ZKoenFun	26
Kofun4048	垂水古墳	133.744506	35.015941	999999	999999	ZKoenFun	26
Kofun4049	和知西22号墳	132.921197	34.795868	999999	999999	ZKoenFun	26
Kofun4050	向原5号墳	132.964761	34.59225	999999	999999	ZKoenFun	26
Kofun4051	水尻2号墳	132.795492	34.755903	999999	999999	ZKoenFunF	26
Kofun4052	中小田4号墳	132.494703	34.446921	440	480	HotateFun	26
Kofun4053	多穂の市1号墳	132.960883	34.857614	999999	999999	ZKoenFun	26
Kofun4054	萱葉2号墳	130.479944	33.578718	360	380	HotateFunF	26
Kofun4055	三納20号墳	131.37405	32.103989	999999	999999	HotateFunF	26
Kofun4056	原山1号墳	140.285289	37.17242	480	520	ZKoenFunFSgt	25.8
Kofun4057	旧国分寺村45号墳	139.799858	36.393006	999999	999999	ZKoenFunF2	25.8
Kofun4058	殖蓮村62号墳	139.212975	36.356256	999999	999999	ZKoenFun	25.8
Kofun4059	山田宝馬35号墳	140.399875	35.718517	999999	999999	ZKoenFunSgt	25.68
Kofun4060	宿東山1号墳	136.77125	36.835758	240	280	ZKoenFunSgt	25.68
Kofun4061	片ひら山古墳	133.242067	35.380766	999999	999999	ZKoenFunF	25.6
Kofun4062	小森山67号墳	140.038094	38.019492	999999	999999	ZKoenFun	25.5
Kofun4063	津田西山1号墳	140.488261	36.405451	520	560	ZKoenFun	25.5
Kofun4064	法王塚古墳	140.588278	35.762697	520	560	ZKoenFun	25.5
Kofun4065	北吉田No.5号墳	136.794017	37.029179	999999	999999	ZKoenFunF	25.5
Kofun4066	万丈古墳	136.165706	35.995424	380	420	ZKoenFunF	25.5
Kofun4067	摩詞戸13号墳	137.488869	34.874891	999999	999999	ZKoenFun	25.5
Kofun4068	新沢千塚213号墳	135.773014	34.479221	999999	999999	ZKoenFun	25.5
Kofun4069	六十谷2号墳	135.210675	34.272866	360	380	ZKoenFunF	25.5
Kofun4070	極楽寺山10号墳	133.270717	35.355365	999999	999999	HotateFunF	25.5
Kofun4071	尾土路1号墳	133.197264	35.394623	999999	999999	ZKoenFunF	25.5
Kofun4072	寺の奥山古墳	134.058617	34.721825	999999	999999	ZKoenFun	25.5
Kofun4073	剣戸H古墳	133.960783	35.025519	999999	999999	ZKoenFun	25.5
Kofun4074	太室古墳	133.274356	34.884908	999999	999999	ZKoenFun	25.5
Kofun4075	上四拾貫20号墳	132.912228	34.80505	999999	999999	ZKoenFun	25.5
Kofun4076	疱瘡神古墳	139.020806	36.301871	999999	999999	ZKoenFunSgt	25.44
Kofun4077	茶ノ子山古墳	134.076894	34.700205	280	320	ZKoenFunF	25.4
Kofun4078	古保利8号墳	132.537597	34.682826	420	440	ZKoenFun	25.4
Kofun4079	小森山62号墳	140.039386	38.019945	999999	999999	ZKoenFunFSgt	25.2
Kofun4080	小森山58号墳	140.039203	38.019526	999999	999999	ZKoenFunFSgt	25.2
Kofun4081	根小屋13号墳	140.524408	36.021683	999999	999999	ZKoenFunSgt	25.2
Kofun4082	上原1号墳	139.828639	36.506811	999999	999999	ZKoenFunSgt	25.2
Kofun4083	飯塚28号墳	139.801122	36.374181	999999	999999	ZKoenFunSgt	25.2
Kofun4084	鈴ノ宮7号前方後方墳	139.056172	36.333395	999999	999999	ZKohoFunFSgt	25.2
Kofun4085	片野1号墳	140.457397	35.868952	560	600	ZKoenFunSgt	25.2
Kofun4086	岩畑SX-2古墳	136.019628	35.034594	240	280	ZKohoFunFSgt	25.2
Kofun4087	太田9号墳	135.703396	34.495573	999999	999999	ZKoenFunSgt	25.2
Kofun4088	茶山1号墳	134.0549	35.045541	440	480	ZKoenFunFSgt	25.2
Kofun4089	神毛1号墳	133.724536	35.04935	520	560	ZKoenFunSgt	25.2
Kofun4090	部木1号墳	130.486147	33.632654	240	280	MakimukuHoFSgt	25.2
Kofun4091	倉永茶臼塚2号墳	130.455861	33.079821	999999	999999	ZKoenFunFSgt	25.2
Kofun4092	六本松古墳	140.055994	35.837129	999999	999999	ZKoenFun	25.1
Kofun4093	長田22号墳	133.470914	35.461804	999999	999999	ZKoenFunF	25.1
Kofun4094	矢指塚1号墳	140.733344	36.755316	999999	999999	ZKoenFun	25
Kofun4095	二重作3号墳	140.535331	36.129243	999999	999999	ZKoenFun	25
Kofun4096	千両山古墳	140.512631	36.079299	999999	999999	ZKoenFun	25
Kofun4097	居合山古墳	140.590633	36.019752	999999	999999	ZKoenFun	25
Kofun4098	権現山1号墳	140.537478	36.03516	999999	999999	ZKoenFun	25
Kofun4099	浜弓場古墳	140.50725	35.970357	999999	999999	ZKoenFun	25
Kofun4100	岩崎1号墳	140.418247	36.602561	999999	999999	ZKoenFunF	25
Kofun4101	鳥栖古墳	140.468419	36.193438	999999	999999	ZKoenFun	25
Kofun4102	勝谷権現塚古墳	140.382317	36.16094	999999	999999	ZKoenFun	25
Kofun4103	鳥名木1号墳	140.429742	36.09366	999999	999999	ZKoenFun	25
Kofun4104	鳥名木3号墳	140.428617	36.094024	999999	999999	ZKoenFun	25
Kofun4105	堂目木9号墳	140.494972	36.08258	999999	999999	ZKohoFun	25
Kofun4106	仲山3号墳	140.360992	36.795733	999999	999999	ZKoenFun	25
Kofun4107	田島1号古墳	140.366589	36.398226	999999	999999	ZKoenFun	25
Kofun4108	東大沼4号墳	140.359244	35.940563	999999	999999	ZKohoFun	25
Kofun4109	大塚山古墳	140.326203	35.932996	999999	999999	ZKoenFun	25
Kofun4110	狸穴角崎3号墳	140.288775	35.909658	999999	999999	ZKoenFun	25
Kofun4111	ますみ1号墳	140.135361	36.337187	999999	999999	ZKoenFun	25
Kofun4112	西田6号墳	140.208914	36.141368	999999	999999	ZKoenFun	25
Kofun4113	西田4号墳	140.209247	36.138349	999999	999999	ZKoenFun	25
Kofun4114	大井1号墳	140.136622	36.006574	999999	999999	ZKoenFun	25
Kofun4115	北原古墳	140.081753	36.255367	999999	999999	ZKoenFun	25
Kofun4116	大塚山5号墳	139.825	36.096824	999999	999999	ZKoenFun	25
Kofun4117	伊勢塚古墳	139.7369	36.124656	999999	999999	ZKoenFun	25
Kofun4118	稲荷山8号墳	140.544781	35.942852	999999	999999	ZKoenFun	25
Kofun4119	福田4号墳	140.376047	35.942266	999999	999999	ZKoenFun	25
Kofun4120	上稲毛田瓢箪塚古墳	140.081806	36.596164	999999	999999	ZKoenFun	25
Kofun4121	向北原5号墳	140.103467	36.510595	999999	999999	HotateFun	25
Kofun4122	勝瓜南原5号墳	139.964433	36.47165	999999	999999	ZKoenFun	25
Kofun4123	阿武塚古墳	139.602886	36.314145	999999	999999	ZKoenFun	25
Kofun4124	南志渡川4号墳	139.179	36.197969	999999	999999	ZKohoFun	25
Kofun4125	籠塚2号墳	140.568553	35.877971	999999	999999	ZKoenFun	25
Kofun4126	通山古墳	140.574097	35.831792	999999	999999	ZKoenFun	25
Kofun4127	新田1号墳	140.500625	35.71765	999999	999999	ZKoenFun	25
Kofun4128	片野5号墳	140.457967	35.867914	999999	999999	ZKoenFun	25
Kofun4129	片野24号墳	140.458411	35.865803	999999	999999	ZKoenFun	25
Kofun4130	長稲葉2号墳	140.388603	35.879372	999999	999999	ZKoenFun	25
Kofun4131	不光寺4号墳	140.395783	35.876105	999999	999999	ZKoenFun	25
Kofun4132	金尾14号墳	140.433717	35.6492	999999	999999	ZKoenFun	25
Kofun4133	竜角寺25号墳	140.268275	35.826572	999999	999999	ZKoenFun	25
Kofun4134	竜角寺77号墳	140.269978	35.824661	999999	999999	ZKoenFun	25
Kofun4135	竜角寺58号墳	140.268394	35.823755	999999	999999	ZKoenFun	25
Kofun4136	竜角寺91号墳	140.271044	35.820505	999999	999999	ZKoenFun	25
Kofun4137	尾上平台2号墳	140.286972	35.729221	999999	999999	ZKoenFun	25
Kofun4138	羽黒4号墳	140.237828	35.787429	999999	999999	ZKoenFun	25
Kofun4139	上ノ台1号墳	140.202725	35.603148	999999	999999	ZKoenFun	25
Kofun4140	新山2号墳	140.159419	35.610076	560	600	ZKoenFun	25
Kofun4141	塚原B古墳	140.196756	35.570595	999999	999999	ZKoenFun	25
Kofun4142	中原Ⅴ号墳	140.197261	35.567892	560	600	ZKoenFun	25
Kofun4143	要害古墳	140.241728	35.429854	999999	999999	ZKoenFun	25
Kofun4144	葉木2号墳	140.169142	35.487965	999999	999999	ZKoenFun	25
Kofun4145	奉免6号墳	140.144808	35.414037	999999	999999	ZKoenFun	25
Kofun4146	上野山4号墳	140.103717	35.434849	999999	999999	ZKoenFun	25
Kofun4147	鳥越古墳	139.940344	35.383838	240	280	MakimukuHo	25
Kofun4148	永野台2号墳	139.954222	35.049455	999999	999999	ZKoenFun	25
Kofun4149	かす塚古墳	139.856417	35.302949	999999	999999	ZKoenFun	25
Kofun4150	媛宮5号墳	140.389644	35.877991	999999	999999	ZKoenFun	25
Kofun4151	駒岡堂ノ前古墳	139.655603	35.533831	520	560	ZKoenFun	25
Kofun4152	諏訪坂古墳	139.669653	35.515243	999999	999999	ZKoenFun	25
Kofun4153	西金屋長尾塚古墳	137.147406	36.692908	999999	999999	ZKohoFun	25
Kofun4154	吉田10号墳	136.884972	37.042415	999999	999999	ZKohoFunF	25
Kofun4155	国造山42号墳	136.91095	37.01736	999999	999999	ZKoenFun	25
Kofun4156	御幸塚古墳	136.4354	36.377267	480	520	ZKoenFun	25
Kofun4157	愛宕古墳	136.964	35.480646	380	420	ZKoenFunF	25
Kofun4158	白石6号墳	136.589939	35.48074	240	280	ZKohoFunF	25
Kofun4159	東別所1号墳	137.920631	34.761231	999999	999999	ZKoenFunF	25
Kofun4160	駒ヶ谷10号墳	137.958528	34.731031	999999	999999	ZKoenFun	25
Kofun4161	磐田23号墳	137.846319	34.796295	999999	999999	ZKoenFun	25
Kofun4162	郷ヶ平古墳	137.714678	34.809675	440	480	ZKoenFun	25
Kofun4163	ミササギ古墳	137.390286	34.850058	999999	999999	ZKoenFun	25
Kofun4164	長屋敷古墳	136.31895	35.406966	999999	999999	ZKoenFun	25
Kofun4165	岩屋古墳	136.201094	35.45879	240	280	ZKohoFun	25
Kofun4166	小田屋6号墳	135.095575	35.656648	999999	999999	ZKoenFun	25
Kofun4167	谷田山1号墳	135.314022	35.104099	999999	999999	ZKoenFun	25
Kofun4168	半鐘塚1号墳	135.145353	35.089847	999999	999999	ZKoenFun	25
Kofun4169	宝記山12号墳	134.531228	34.816898	280	320	ZKoenFunF	25
Kofun4170	忍坂15号墳	135.874467	34.506101	999999	999999	ZKoenFun	25
Kofun4171	薩摩宮ノ谷2号墳	135.783011	34.451595	999999	999999	ZKoenFun	25
Kofun4172	石光山17号墳	135.726978	34.471657	520	560	ZKoenFun	25
Kofun4173	寺口布施C-3号墳	135.697975	34.492115	999999	999999	ZKoenFun	25
Kofun4174	宮ノ谷1号墳	135.859368	34.511156	999999	999999	ZKoenFun	25
Kofun4175	森永明寺2号墳	135.786315	34.451272	999999	999999	ZKoenFun	25
Kofun4176	大谷山28号墳	135.221222	34.229444	999999	999999	ZKoenFunF	25
Kofun4177	大谷山6号墳	135.219861	34.228824	480	520	ZKoenFunF	25
Kofun4178	八坂107号墳	134.222389	35.443876	999999	999999	ZKoenFunF	25
Kofun4179	沢見塚古墳	134.09695	35.518254	520	560	ZKoenFunF	25
Kofun4180	小枝山7号墳	133.444511	35.451629	999999	999999	ZKoenFunF	25
Kofun4181	青木26号墳	133.366092	35.39476	999999	999999	ZKoenFunF	25
Kofun4182	布袋1号墳	134.202281	35.423535	999999	999999	ZKoenFun	25
Kofun4183	福万来10号墳	133.248889	35.179185	999999	999999	ZKoenFun	25
Kofun4184	金崎5号墳	133.069717	35.491368	999999	999999	ZKohoFunF	25
Kofun4185	宇山2号墳	133.194925	35.384954	999999	999999	ZKoenFunF	25
Kofun4186	土居妙見山古墳	133.930339	35.103902	320	360	ZKoenFunF	25
Kofun4187	七つ𡉕5号墳	133.903886	34.686806	320	360	ZKohoFunF	25
Kofun4188	天王塚古墳	133.770436	35.050005	999999	999999	ZKoenFunF	25
Kofun4189	尾崎1号墳	133.787567	34.714722	999999	999999	ZKoenFun	25
Kofun4190	井出伊倉古墳	133.730772	35.006399	999999	999999	ZKoenFun	25
Kofun4191	鐘鋳原4号墳	133.053408	34.865481	999999	999999	ZKoenFunF	25
Kofun4192	後陣古墳	132.961444	34.854375	999999	999999	ZKoenFun	25
Kofun4193	甲斐の平22号墳	132.913906	34.784129	999999	999999	ZKoenFun	25
Kofun4194	湯釜古墳	132.495519	34.443303	440	480	ZKohoFun	25
Kofun4195	がめ塚古墳	134.010475	34.312777	999999	999999	ZKoenFunFF	25
Kofun4196	石塚山1号墳	133.881311	34.232483	200	240	MakimukuHoF	25
Kofun4197	瀬戸2号墳	130.529861	33.864681	999999	999999	ZKoenFunF	25
Kofun4198	瀬戸4号墳	130.529022	33.863031	999999	999999	ZKoenFun	25
Kofun4199	小丸1号墳	130.412975	33.520457	520	560	ZKoenFunF2	25
Kofun4200	黒崎山1号墳	130.431211	33.072585	999999	999999	ZKoenFunF	25
Kofun4201	日明16号墳	130.201389	33.515863	440	480	ZKoenFun	25
Kofun4202	本林崎古墳	130.197358	33.518227	240	280	ZKoenFun	25
Kofun4203	王丸浦ノ田1号墳	130.270939	33.525574	999999	999999	ZKoenFun	25
Kofun4204	北外古墳	130.353825	33.337832	999999	999999	ZKoenFunF	25
Kofun4205	蓑具崎5号墳	130.088417	33.199683	999999	999999	ZKoenFunF	25
Kofun4206	重棺古墳	129.920097	33.035724	360	380	ZKoenFun	25
Kofun4207	川南29号墳	131.491089	32.168817	999999	999999	ZKoenFun	25
Kofun4208	水谷原7号墳	131.512692	32.114737	999999	999999	ZKoenFun	25
Kofun4209	新田原4号墳	131.466133	32.068145	999999	999999	ZKoenFunF	25
Kofun4210	野首古墳	131.390958	31.967058	999999	999999	ZKoenFunF	25
Kofun4211	東深井9号墳	139.919139	35.913725	560	600	ZKoenFunSgt	24.96
Kofun4212	片野10号墳	140.457328	35.864997	560	600	ZKoenFun	24.8
Kofun4213	根崎1号墳	140.401842	35.639548	999999	999999	ZKoenFun	24.8
Kofun4214	房中古墳	140.321411	36.070643	999999	999999	ZKoenFun	24.7
Kofun4215	経塚山古墳	134.772072	34.797289	280	320	ZKohoFunF	24.7
Kofun4216	家の奧15号墳	133.250858	35.371946	999999	999999	ZKoenFunF	24.6
Kofun4217	飯塚29号墳	139.802358	36.374551	999999	999999	ZKoenFunSgt	24.6
Kofun4218	小川崎3号墳	140.397136	35.633789	999999	999999	ZKoenFun	24.5
Kofun4219	中間25号墳	133.407394	35.433496	999999	999999	ZKoenFunF	24.5
Kofun4220	奥山田1号墳	133.241514	35.382479	999999	999999	ZKoenFunF	24.5
Kofun4221	大野木塚古墳	134.016953	35.113069	999999	999999	HotateFun	24.5
Kofun4222	北の前1号墳	134.052533	34.793244	999999	999999	ZKoenFun	24.5
Kofun4223	寄藤山5号墳	133.046497	34.871186	999999	999999	ZKoenFun	24.5
Kofun4224	多穂の市2号墳	132.960797	34.857267	999999	999999	HotateFun	24.5
Kofun4225	井出地区遺跡群3号墳	138.982464	36.377745	999999	999999	HotateFunFSgt	24.48
Kofun4226	東台5号墳	140.225058	36.102963	999999	999999	ZKoenFun	24.4
Kofun4227	鵜ノ鼻E-4号墳	131.858258	34.722967	560	600	ZKoenFun	24.4
Kofun4228	佐々彦神社裏4号墳	133.187978	35.381693	999999	999999	ZKoenFunF	24.4
Kofun4229	飯氏B-14号古墳	130.251817	33.562193	999999	999999	ZKoenFun2	24.3
Kofun4230	吉野ヶ里丘陵地区Ⅲ区ST0942古墳	130.384928	33.32539	200	240	MakimukuHoSgt	24.24
Kofun4231	大類1号墳	139.352022	35.964661	999999	999999	ZKoenFunF	24.2
Kofun4232	清水4号墳	140.187881	35.688875	999999	999999	ZKoenFun	24.2
Kofun4233	根崎5号墳	140.401264	35.641278	999999	999999	ZKoenFun	24.1
Kofun4234	経塚山9号墳	140.085983	38.058073	999999	999999	ZKohoFunF	24
Kofun4235	男壇4号墳	139.826581	37.592463	999999	999999	ZKohoFunSgt	24
Kofun4236	二子塚1号墳	140.595092	36.047752	999999	999999	ZKoenFunSgt	24
Kofun4237	一騎山4号墳	140.416597	36.520575	560	600	ZKoenFun	24
Kofun4238	市之代3号墳	140.025989	35.946213	540	560	ZKoenFunSgt	24
Kofun4239	西山1号墳	139.911539	36.255768	999999	999999	ZKohoFunSgt	24
Kofun4240	粕礼鷲山古墳	139.876839	36.216965	999999	999999	ZKoenFunF	24
Kofun4241	稲荷山5号墳	140.543183	35.942111	999999	999999	ZKoenFun	24
Kofun4242	古聖1号墳	140.100069	36.474478	999999	999999	ZKoenFun	24
Kofun4243	上原3号墳	139.828361	36.508323	999999	999999	ZKoenFunSgt	24
Kofun4244	藤江1号墳	139.770214	36.493853	999999	999999	ZKoenFunF	24
Kofun4245	五箇3号墳	139.552619	36.346143	999999	999999	ZKoenFun	24
Kofun4246	愛宕山3号墳	139.547197	36.341651	999999	999999	ZKoenFun	24
Kofun4247	菅田44号墳	139.476022	36.369079	999999	999999	HotateFunF	24
Kofun4248	沢口M‐1号墳	139.01345	36.673786	520	560	HotateFunSgt	24
Kofun4249	オフジサマ古墳	139.071464	36.645117	999999	999999	HotateFunFSgt	24
Kofun4250	下庄司原1号墳	139.054522	36.456359	999999	999999	ZKohoFunFSgt	24
Kofun4251	藤岡K-86号墳	139.085175	36.236168	999999	999999	ZKoenFunSgt	24
Kofun4252	流敵塚古墳	138.936628	36.341216	480	520	HotateFunFSgt	24
Kofun4253	深光内2号墳	140.568344	35.84385	999999	999999	ZKoenFun	24
Kofun4254	媛宮1号墳	140.387144	35.878136	999999	999999	ZKoenFun	24
Kofun4255	坂並白貝43号墳	140.489694	35.75952	999999	999999	ZKoenFun	24
Kofun4256	猫作・栗山26号墳	140.344367	35.862553	999999	999999	ZKoenFun	24
Kofun4257	戸張作13号墳	140.131753	35.629398	560	600	HotateFunSgt	24
Kofun4258	大宮神社1号墳	140.166131	35.533323	999999	999999	ZKoenFun	24
Kofun4259	諏訪台A古墳	140.107381	35.490334	999999	999999	ZKoenFunSgt	24
Kofun4260	垣吉B1号墳	136.900761	37.054329	999999	999999	ZKohoFunF	24
Kofun4261	一塚SX04墳	136.562125	36.554645	240	280	ZKohoFunSgt	24
Kofun4262	戸水C11号墳	136.624575	36.611361	240	280	MakimukuHoSgt	24
Kofun4263	戸水C16号墳	136.62535	36.612058	999999	999999	ZKohoFunSgt	24
Kofun4264	片山西塚古墳	136.885517	35.495185	520	560	ZKoenFunF	24
Kofun4265	白鳥2号墳	136.525317	34.901256	999999	999999	ZKoenFun	24
Kofun4266	加佐登7号墳	136.525419	34.890664	999999	999999	ZKoenFun	24
Kofun4267	君ヶ口古墳	136.489094	34.739605	999999	999999	ZKoenFunF	24
Kofun4268	上野1号墳	136.466208	34.613218	999999	999999	ZKoenFunFSgt	24
Kofun4269	岩原8号墳	136.250981	35.455634	320	360	ZKoenFun	24
Kofun4270	興戸1号墳	135.768439	34.810973	320	360	ZKoenFunF	24
Kofun4271	ニワトリ塚古墳	135.246244	35.355899	999999	999999	ZKoenFun	24
Kofun4272	林9号墳	135.607375	34.570707	999999	999999	ZKoenFunSgt	24
Kofun4273	書写天神山6号墳	134.644761	34.867101	999999	999999	ZKoenFun	24
Kofun4274	川向15号墳	135.954022	34.597726	999999	999999	ZKoenFun	24
Kofun4275	忍坂8号墳	135.873567	34.510979	999999	999999	ZKoenFun	24
Kofun4276	寺山10号墳	135.838442	34.628984	999999	999999	HotateFunSgt	24
Kofun4277	新沢千塚310号墳	135.776875	34.479465	999999	999999	HotateFun	24
Kofun4278	石光山1号墳	135.726961	34.472321	520	560	ZKoenFun	24
Kofun4279	太田1号墳	135.704336	34.495718	999999	999999	ZKoenFunSgt	24
Kofun4280	袋谷3号墳	135.850411	34.494666	999999	999999	ZKoenFun	24
Kofun4281	新沢千塚246号墳	135.773907	34.477822	999999	999999	ZKoenFun	24
Kofun4282	新沢千塚258号墳	135.774499	34.478439	999999	999999	ZKoenFun	24
Kofun4283	上神92号墳	133.791644	35.462215	999999	999999	ZKoenFunF	24
Kofun4284	壺瓶山14号墳	133.411164	35.446007	999999	999999	ZKoenFunF	24
Kofun4285	西2号墳	133.317003	35.344746	999999	999999	ZKoenFunF	24
Kofun4286	掛相12号墳	133.346239	35.336174	999999	999999	ZKoenFunF	24
Kofun4287	御崎さん1号墳	133.241131	35.380476	999999	999999	ZKoenFunF	24
Kofun4288	上相東塚古墳	134.151969	35.03623	999999	999999	HotateFun	24
Kofun4289	鍛治屋峪古墳	134.143747	35.03568	999999	999999	ZKoenFun	24
Kofun4290	へいのやま古墳	133.917389	35.087816	999999	999999	ZKoenFun	24
Kofun4291	南山古墳	133.160203	34.667342	560	600	ZKoenFun	24
Kofun4292	奥谷下7号墳	132.948914	34.804703	999999	999999	ZKoenFun	24
Kofun4293	奥谷下1号墳	132.949997	34.803992	999999	999999	ZKoenFun	24
Kofun4294	大鳴5号墳	132.931883	34.7965	999999	999999	ZKoenFun	24
Kofun4295	殿山18号墳	132.913544	34.752487	999999	999999	ZKoenFun	24
Kofun4296	峠の山10号墳	132.80835	34.762651	560	600	ZKoenFun	24
Kofun4297	納蔵原古墳	132.053236	33.975506	999999	999999	ZKoenFunSgt	24
Kofun4298	中間西井坪1号墳	133.986317	34.295734	999999	999999	ZKoenFunSgt	24
Kofun4299	白山神社古墳	132.782464	33.798665	560	600	ZKoenFunF	24
Kofun4300	中原Ⅰ群1号墳	130.443958	33.508716	560	600	HotateFunF	24
Kofun4301	妙法寺1号墳	130.418192	33.510027	999999	999999	ZKoenFunF	24
Kofun4302	大万寺前古墳	130.416978	33.507121	999999	999999	ZKoenFun	24
Kofun4303	三本松塚古墳	130.486906	33.045771	999999	999999	ZKoenFunF	24
Kofun4304	金屎古墳	130.225367	33.602071	280	320	ZKoenFun	24
Kofun4305	瓢箪塚古墳	130.404111	33.321469	380	420	ZKoenFunF	24
Kofun4306	大原天神の森2号墳	129.727742	33.757926	380	420	ZKoenFun	24
Kofun4307	潭陽古城里月城山1号墳	126.917142	35.284119	480	520	ZKoenFun	24
Kofun4308	十九壇3号墳	139.916869	37.595188	360	380	ZKohoFun	23.8
Kofun4309	清水山1号墳	136.157317	36.010252	380	420	ZKoenFunF	23.8
Kofun4310	冨波2号墳	136.030817	35.079005	999999	999999	HotateFunFSgt	23.76
Kofun4311	宮山3号墳	133.216547	35.424801	480	520	ZKohoFunF	23.7
Kofun4312	植松6号墳	132.970267	34.775523	999999	999999	ZKoenFun	23.7
Kofun4313	片野4号墳	140.457328	35.867833	560	600	ZKoenFun	23.65
Kofun4314	鵜ノ鼻17号墳	131.855758	34.722323	999999	999999	ZKoenFunF	23.6
Kofun4315	高千穂7号墳	139.976203	35.388404	999999	999999	ZKoenFunSgt	23.52
Kofun4316	蔵仙古墳	132.890167	35.482532	999999	999999	ZKoenFunFSgt	23.52
Kofun4317	森戸5号墳	140.509603	36.316504	999999	999999	ZKoenFun	23.5
Kofun4318	星神社古墳	139.920133	36.025394	999999	999999	ZKoenFun	23.5
Kofun4319	船戸22号墳	140.011506	35.857064	999999	999999	ZKoenFun	23.5
Kofun4320	イゴリ塚古墳	135.300078	35.098274	520	560	ZKoenFun	23.5
Kofun4321	中垣内天神山1号墳	134.515064	34.862698	999999	999999	ZKoenFunF	23.5
Kofun4322	クエゾノ1号墳	130.352542	33.540654	420	440	ZKoenFun	23.5
Kofun4323	上小原4号墳	130.930536	31.362825	440	480	ZKoenFunF	23.5
Kofun4324	小森山53号墳	140.039506	38.019512	999999	999999	ZKoenFunFSgt	23.4
Kofun4325	上﨟塚古墳	136.303675	35.394041	999999	999999	ZKoenFun	23.4
Kofun4326	助戸山鞍部古墳	139.464303	36.334976	999999	999999	ZKoenFun	23.3
Kofun4327	恋の奧18号墳	133.251975	35.367154	999999	999999	ZKoenFunF	23.3
Kofun4328	堀越4号墳	133.149153	35.536134	999999	999999	ZKoenFunF	23.3
Kofun4329	北原2号墳	139.772394	36.482009	999999	999999	ZKoenFunF	23.2
Kofun4330	石積2号墳	136.491092	34.749784	999999	999999	ZKoenFun	23.2
Kofun4331	阿久山1号墳	139.179114	36.387254	999999	999999	ZKohoFunFSgt	23.04
Kofun4332	城郷3号墳	140.491647	35.811235	999999	999999	ZKoenFunSgt	23.04
