key	value
SAinu605	톸카리
SAinu606	토투카리호투키
SAinu607	토마리켓내포
SAinu608	토마리켓내포
SAinu609	코탄톨
SAinu610	이차라
SAinu611	펫우투루오마내
SAinu612	이노시케엔토모
SAinu613	마태카코
SAinu614	후레내
SAinu615	후레내
SAinu616	아투타내포
SAinu617	포시토마내
SAinu618	에시요우시내
SAinu619	토투시요시얄
SAinu620	치래커소우
SAinu621	메투시야모내
SAinu622	엔도쿳내포
SAinu623	요모센코투내포
SAinu624	치메토웃내
SAinu625	옼사내포
SAinu626	니외
SAinu627	포로토마리
SAinu628	웬루에산이
SAinu629	웃토마내
SAinu630	웃오로
SAinu631	웃토마내
SAinu632	이시야아와베시포
SAinu633	내코토로
SAinu634	웃
SAinu635	요오포내포
SAinu636	호로투
SAinu637	후레내
SAinu638	아히토마리
SAinu639	이쿤토마리
SAinu640	눈페코
SAinu641	호로켓
SAinu642	호로켓
SAinu643	차차
SAinu644	후레내
SAinu645	웬피라
SAinu646	남베
SAinu647	차차
SAinu648	텤내포
SAinu649	텤내포
SAinu650	하치코펫포
SAinu651	모텤내포
SAinu652	모텤내포
SAinu653	테뫼
SAinu654	데뫼
SAinu655	치슨내
SAinu656	치슨내
SAinu657	카아킈내포
SAinu658	이나우우시
SAinu659	이시부시
SAinu660	부토오
SAinu661	에수톨
SAinu662	아후투리타내포
SAinu663	토마리포켓
SAinu664	마수라오
SAinu665	실뫀내포
SAinu666	오무토
SAinu667	포로엔룸
SAinu668	포로엔룸
SAinu669	오무토
SAinu670	토오로
SAinu671	토오로
SAinu672	뫼톤내
SAinu673	이토내
SAinu674	이토내
SAinu675	펫포
SAinu676	이카엔룸
SAinu677	코토카리
SAinu678	리요내누푸리
SAinu679	리요내
SAinu680	치오내
SAinu681	모로로치
SAinu682	폰나얏
SAinu683	나얏
SAinu684	세루투내
SAinu685	오쿠수마
SAinu686	포로옴내
SAinu687	포놈내
SAinu688	시투포웃내
SAinu689	샄코탄
SAinu690	토운내
SAinu691	아라쾨웃내
SAinu692	오타엔룸
SAinu693	아쿠수내
SAinu694	소야
SAinu695	요뤀내
SAinu696	치쿠내
SAinu697	오야우
SAinu698	아카시키내
SAinu699	포로토마리
SAinu700	투마내
SAinu701	필보
SAinu702	아카시니
SAinu703	에몬내
SAinu704	아모벳
SAinu705	아모벳
SAinu706	사투릐
SAinu707	키토우시누푸리
SAinu708	오찌시
