1	2	3	4	5	6	7	8	9	10	11	12	number_of_days_of_leap_month	leap_month	gengo1	gengo1_num	gengo2	gengo2_num	gengo3	gengo3_num	gengo4	gengo4_num	start_jdn	kaigen1_jdn	kaigen2_jdn	is_emperor_name1	is_emperor_name2
30	29	30	29	30	29	30	29	30	29	30	29			顕宗	3							1898974			1	
30	29	30	30	29	30	29	30	29	30	30	29	29	10	顕宗	4	仁賢	1					1899328	1899332		1	1
30	29	30	29	30	29	30	30	29	30	29	30			仁賢	2							1899712			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁賢	3							1900067			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	7	仁賢	4							1900421			1	
29	30	30	29	30	29	30	29	30	29	30	29			仁賢	5							1900805			1	
30	29	30	29	30	29	30	30	29	30	29	30			仁賢	6							1901159			1	
29	30	29	30	30	29	30	29	30	29	30	30	29	4	仁賢	7							1901514			1	
29	30	29	30	29	30	29	30	29	30	29	30			仁賢	8							1901898			1	
29	30	30	29	30	29	30	29	30	29	30	29	30	12	仁賢	9							1902252			1	
29	30	29	30	29	30	30	29	30	29	30	29			仁賢	10							1902636			1	
30	29	30	29	30	29	30	29	30	29	30	30			仁賢	11							1902990			1	
29	30	29	30	29	30	29	30	30	29	30	29	29	8	武烈	1							1903345			1	
30	30	29	30	29	30	29	30	29	30	29	30			武烈	2							1903728			1	
29	30	29	30	29	30	30	29	30	29	30	29			武烈	3							1904083			1	
30	29	30	29	30	30	29	30	29	30	30	29	29	5	武烈	4							1904437			1	
30	29	30	29	30	29	30	29	30	29	30	29			武烈	5							1904821			1	
30	30	29	30	29	30	29	30	29	30	29	30			武烈	6							1905175			1	
29	30	30	29	30	30	29	30	29	30	29	30	29	2	武烈	7							1905530			1	
29	30	29	30	29	30	29	30	29	30	30	29			武烈	8							1905914			1	
30	29	30	29	30	29	30	29	30	29	29	30	30	10	武烈	9	継体	1					1906268	1906301		1	1
30	29	30	29	30	29	30	29	30	29	30	29			継体	2							1906652			1	
30	29	30	29	30	30	29	30	29	30	29	30			継体	3							1907006			1	
29	30	29	30	29	30	30	29	30	30	29	30	29	6	継体	4							1907361			1	
29	30	29	30	29	30	29	30	29	30	29	30			継体	5							1907745			1	
30	29	30	29	30	29	30	29	30	29	30	29			継体	6							1908099			1	
30	29	30	30	30	29	30	29	30	29	30	29	29	3	継体	7							1908453			1	
30	29	30	29	30	29	30	29	30	30	29	30			継体	8							1908837			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	12	継体	9							1909192			1	
29	30	29	30	29	30	29	30	29	30	29	30			継体	10							1909576			1	
29	30	29	30	30	29	30	29	30	29	30	29			継体	11							1909930			1	
30	29	30	29	30	29	30	29	30	29	30	29	30	9	継体	12							1910284			1	
30	29	30	29	30	29	30	29	30	29	30	29			継体	13							1910668			1	
30	30	29	30	29	30	29	30	29	30	29	30			継体	14							1911022			1	
29	30	29	30	30	30	29	30	29	30	29	30	29	5	継体	15							1911377			1	
29	30	29	30	29	30	29	30	30	29	30	29			継体	16							1911761			1	
30	29	30	29	30	29	30	29	30	29	30	29			継体	17							1912115			1	
30	30	30	29	30	29	30	29	30	29	30	29	29	2	継体	18							1912469			1	
30	29	30	30	29	30	29	30	29	30	29	30			継体	19							1912853			1	
29	30	29	30	29	30	29	30	30	29	30	30	29	11	継体	20							1913208			1	
29	30	29	30	29	30	29	30	29	30	29	30			継体	21							1913592			1	
30	29	30	29	30	29	30	29	30	29	30	29			継体	22							1913946			1	
30	29	30	30	29	30	29	29	30	29	30	29	30	7	継体	23							1914300			1	
30	29	30	29	30	29	30	30	29	30	29	30			継体	24							1914684			1	
29	30	29	30	29	30	29	30	29	30	29	30			継体	25							1915039			1	
30	29	30	30	29	30	29	30	29	30	29	30	29	3	継体	26							1915393			1	
29	30	30	29	30	29	30	29	30	29	30	29			継体	27							1915777			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	12	安閑	1							1916131			1	
30	29	30	29	30	29	30	29	30	29	30	30			安閑	2	宣化	1					1916515	1916857		1	1
29	30	29	30	29	30	29	30	29	30	29	30			宣化	2							1916870			1	
29	30	30	29	30	29	30	29	30	30	29	30	29	9	宣化	3							1917224			1	
29	30	29	30	29	30	30	29	30	29	30	29			宣化	4							1917608			1	
30	29	30	29	30	29	30	29	30	29	30	30			宣化	5							1917962			1	
29	30	29	30	29	29	30	29	30	29	30	29	30	5	欽明	1							1918317			1	
30	30	29	30	29	30	29	30	29	30	29	30			欽明	2							1918700			1	
29	30	29	30	29	30	30	29	30	29	30	29			欽明	3							1919055			1	
30	30	29	30	29	30	29	30	29	30	30	29	29	1	欽明	4							1919409			1	
30	29	30	29	30	29	30	29	30	29	30	29			欽明	5							1919793			1	
30	30	29	30	29	30	29	30	29	30	30	29	29	10	欽明	6							1920147			1	
30	29	30	29	30	30	29	30	29	30	29	30			欽明	7							1920531			1	
29	30	29	30	29	30	29	30	29	30	30	29			欽明	8							1920886			1	
30	29	30	29	30	29	30	30	29	30	29	30	29	7	欽明	9							1921240			1	
30	29	30	29	30	29	30	29	30	29	30	29			欽明	10							1921624			1	
30	29	30	29	30	30	29	30	29	30	29	30			欽明	11							1921978			1	
29	30	29	30	30	29	30	29	30	30	29	30	29	4	欽明	12							1922333			1	
29	30	29	30	29	30	29	30	29	30	29	30			欽明	13							1922717			1	
30	29	30	29	30	29	30	29	30	29	30	29	30	12	欽明	14							1923071			1	
29	30	29	30	30	29	30	29	30	29	30	29			欽明	15							1923455			1	
30	29	30	29	30	29	30	29	30	30	29	30			欽明	16							1923809			1	
29	30	29	30	29	30	29	30	30	29	30	30	29	8	欽明	17							1924164			1	
29	30	29	30	29	30	29	30	29	30	29	30			欽明	18							1924548			1	
29	30	29	30	30	29	30	29	30	29	30	29			欽明	19							1924902			1	
30	29	30	29	30	30	29	30	30	29	30	29	29	5	欽明	20							1925256			1	
30	29	30	29	30	29	30	29	30	29	30	30			欽明	21							1925640			1	
29	30	29	30	29	30	29	30	29	30	29	30			欽明	22							1925995			1	
29	30	30	30	29	30	29	30	29	30	29	30	29	2	欽明	23							1926349			1	
29	30	29	30	29	30	29	30	30	29	30	29			欽明	24							1926733			1	
30	29	30	29	30	29	30	29	30	29	30	29	30	10	欽明	25							1927087			1	
30	29	30	29	30	29	30	29	30	29	30	29			欽明	26							1927471			1	
30	29	30	30	29	30	29	30	29	30	29	30			欽明	27							1927825			1	
29	30	29	30	29	30	30	30	29	30	29	30	29	6	欽明	28							1928180			1	
29	30	29	30	29	30	29	30	29	30	30	29			欽明	29							1928564			1	
30	29	30	29	30	29	30	29	30	29	30	29			欽明	30							1928918			1	
30	29	30	30	30	29	30	29	30	29	30	29	29	4	欽明	31							1929272			1	
30	29	30	29	30	29	30	30	29	30	29	30			欽明	32							1929656			1	
29	30	29	30	29	30	29	30	29	30	30	29	30	12	欽明	33	敏達	1					1930011	1930101		1	1
29	30	29	30	29	30	29	30	29	30	29	30			敏達	2							1930395			1	
29	30	30	29	30	29	30	29	30	29	30	29			敏達	3							1930749			1	
30	29	30	29	30	29	30	30	30	29	30	29	29	8	敏達	4							1931103			1	
30	29	30	29	30	29	30	29	30	30	29	30			敏達	5							1931487			1	
29	30	29	30	29	30	29	30	29	30	29	30			敏達	6							1931842			1	
29	30	30	29	30	30	29	30	29	30	29	30	29	5	敏達	7							1932196			1	
29	30	29	30	29	30	30	29	30	29	30	29			敏達	8							1932580			1	
30	29	30	29	30	29	30	29	30	29	30	30			敏達	9							1932934			1	
29	30	30	29	30	29	30	29	30	29	30	29	29	2	敏達	10							1933289			1	
30	30	29	30	29	30	29	30	29	30	29	30			敏達	11							1933672			1	
29	30	29	30	29	30	30	29	30	29	30	30	29	11	敏達	12							1934027			1	
29	30	29	30	29	30	29	30	29	30	30	29			敏達	13							1934411			1	
30	29	30	29	30	29	30	29	30	29	30	29			敏達	14							1934765			1	
30	30	29	30	29	30	29	29	30	29	30	29	30	7	用明	1							1935119			1	
30	29	30	29	30	30	29	30	29	30	29	30			用明	2							1935503			1	
29	30	29	30	29	30	29	30	29	30	30	29			崇峻	1							1935858			1	
30	29	30	30	29	30	29	30	29	30	29	30	29	3	崇峻	2							1936212			1	
30	29	30	29	30	29	30	29	30	29	30	29			崇峻	3							1936596			1	
30	29	30	29	30	30	29	30	29	30	29	30	29	12	崇峻	4							1936950			1	
30	29	30	29	30	29	30	29	30	30	29	30			崇峻	5							1937334			1	
29	30	29	30	29	30	29	30	29	30	29	30			推古	1							1937689			1	
30	29	30	29	30	29	30	29	30	30	29	30	29	9	推古	2							1938043			1	
29	30	29	30	30	29	30	29	30	29	30	29			推古	3							1938427			1	
30	29	30	29	30	29	30	29	30	30	29	30			推古	4							1938781			1	
29	30	29	30	29	29	30	29	30	29	30	30	30	5	推古	5							1939136			1	
29	30	29	30	29	30	29	30	29	30	29	30			推古	6							1939520			1	
29	30	29	30	30	29	30	29	30	29	30	29			推古	7							1939874			1	
30	30	29	30	29	30	29	30	30	29	30	29	29	1	推古	8							1940228			1	
30	29	30	29	30	29	30	29	30	29	30	30			推古	9							1940612			1	
29	30	29	30	29	30	29	30	29	30	30	29	29	10	推古	10							1940967			1	
30	29	30	30	29	30	29	30	29	30	29	30			推古	11							1941350			1	
29	30	29	30	29	30	29	30	30	29	30	29			推古	12							1941705			1	
30	29	30	29	30	29	30	30	29	30	30	29	29	7	推古	13							1942059			1	
30	29	30	29	30	29	30	29	30	29	30	29			推古	14							1942443			1	
30	29	30	30	29	30	29	30	29	30	29	30			推古	15							1942797			1	
29	30	29	29	30	29	30	30	29	30	29	30	30	3	推古	16							1943152			1	
29	30	29	30	29	30	29	30	29	30	30	29			推古	17							1943536			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	11	推古	18							1943890			1	
29	30	30	29	30	29	30	29	30	29	30	29			推古	19							1944274			1	
30	29	30	29	30	29	30	30	29	30	29	30			推古	20							1944628			1	
29	30	29	30	29	30	29	30	30	30	29	30	29	8	推古	21							1944983			1	
29	30	29	30	29	30	29	30	29	30	29	30			推古	22							1945367			1	
29	30	30	29	30	29	30	29	30	29	30	29			推古	23							1945721			1	
30	29	30	29	30	30	30	29	30	29	30	29	29	5	推古	24							1946075			1	
30	29	30	29	30	29	30	29	30	30	29	30			推古	25							1946459			1	
29	30	29	30	29	30	29	30	29	30	29	30			推古	26							1946814			1	
29	30	29	30	29	30	29	30	29	30	29	30	30	2	推古	27							1947168			1	
29	30	29	30	29	30	30	29	30	29	30	29			推古	28							1947552			1	
30	29	30	29	30	29	30	29	30	30	30	29	29	10	推古	29							1947906			1	
30	29	30	29	30	29	30	29	30	29	30	29			推古	30							1948290			1	
30	30	29	30	29	30	29	30	29	30	29	30			推古	31							1948644			1	
29	30	29	30	29	30	30	30	29	30	29	30	29	7	推古	32							1948999			1	
29	30	29	30	29	30	29	30	30	29	30	29			推古	33							1949383			1	
30	29	30	29	30	29	30	29	30	29	30	29			推古	34							1949737			1	
30	30	29	30	30	29	30	29	30	29	30	29	29	4	推古	35							1950091			1	
30	29	30	29	30	30	29	30	29	30	29	30			推古	36							1950475			1	
29	30	29	30	29	30	29	30	30	29	30	29	30	12	推古	37	舒明	1					1950830	1950833		1	1
29	30	29	30	29	30	29	30	29	30	29	30			舒明	2							1951214			1	
30	29	30	29	30	29	30	29	30	29	30	29			舒明	3							1951568			1	
30	29	30	29	30	30	29	30	30	29	30	29	29	8	舒明	4							1951922			1	
30	29	30	29	30	29	30	30	29	30	29	30			舒明	5							1952306			1	
29	30	29	30	29	30	29	30	29	30	29	30			舒明	6							1952661			1	
30	29	30	29	30	30	29	30	29	30	29	30	29	5	舒明	7							1953015			1	
29	30	29	30	30	29	30	29	30	29	30	29			舒明	8							1953399			1	
30	29	30	29	30	29	30	30	29	30	29	30			舒明	9							1953753			1	
29	30	30	29	30	29	30	29	30	29	30	30	29	2	舒明	10							1954108			1	
29	30	29	30	29	30	29	30	29	30	29	30			舒明	11							1954492			1	
29	30	29	30	30	29	30	29	30	29	30	30	29	11	舒明	12							1954846			1	
29	30	29	30	29	30	29	30	30	29	30	29			舒明	13							1955230			1	
30	29	30	29	30	29	30	29	30	29	30	30			舒明	14	皇極	1					1955584	1955597		1	1
29	30	29	30	29	30	29	29	30	29	30	29	30	7	皇極	2							1955939			1	
30	29	30	30	29	30	29	30	29	30	29	30			皇極	3							1956322			1	
29	30	29	30	29	30	29	30	30	29	30	29			皇極	4	大化	1					1956677	1956842		1	
30	29	30	30	29	30	29	30	29	30	30	29	29	3	大化	2							1957031				
30	29	30	29	30	29	30	29	30	29	30	29			大化	3							1957415				
30	29	30	30	29	30	29	30	29	30	29	30	29	12	大化	4							1957769				
30	29	30	29	30	29	30	30	29	30	29	30			大化	5							1958153				
29	30	29	30	29	30	29	30	29	30	30	29			大化	6	白雉	1					1958508	1958551			
30	29	30	29	30	29	30	29	30	30	29	30	29	9	白雉	2							1958862				
29	30	30	29	30	29	30	29	30	29	30	29			白雉	3							1959246				
30	29	30	29	30	29	30	30	29	30	29	30			白雉	4							1959600				
29	30	29	30	29	29	30	29	30	30	29	30	30	5	白雉	5							1959955				
29	30	29	30	29	30	29	30	29	30	29	30			白雉	6	斉明	1					1960339	1960341			1
29	30	30	29	30	29	30	29	30	29	30	29			斉明	2							1960693			1	
30	30	29	30	29	30	30	29	30	29	30	29	29	1	斉明	3							1961047			1	
30	29	30	29	30	29	30	29	30	30	29	30			斉明	4							1961431			1	
29	30	29	30	29	30	29	30	29	30	30	29	29	10	斉明	5							1961786			1	
30	30	29	30	29	30	29	30	29	30	29	30			斉明	6							1962169			1	
29	30	29	30	29	30	30	29	30	29	30	29			斉明	7							1962524			1	
30	29	30	29	30	29	30	30	30	29	30	29	29	7	斉明	8	天智	1					1962878	1962879		1	1
30	29	30	29	30	29	30	29	30	29	30	29			天智	2							1963262			1	
30	30	29	30	29	30	29	30	29	30	29	30			天智	3							1963616			1	
29	30	29	29	30	30	29	30	29	30	29	30	30	3	天智	4							1963971			1	
29	30	29	30	29	30	29	30	30	29	30	29			天智	5							1964355			1	
30	29	30	29	30	29	30	29	30	29	30	30	29	11	天智	6							1964709			1	
30	29	30	29	30	29	30	29	30	29	30	29			天智	7							1965093			1	
30	29	30	29	30	30	29	30	29	30	29	30			天智	8							1965447			1	
29	30	29	30	29	30	29	30	30	30	29	30	29	9	天智	9							1965802			1	
29	30	29	30	29	30	29	30	29	30	29	30			天智	10							1966186			1	
30	29	30	29	30	29	30	29	30	29	30	29			天武	1							1966540			1	
30	29	30	29	30	30	30	29	30	29	30	29	29	6	天武	2							1966894			1	
30	29	30	29	30	29	30	30	29	30	29	30			天武	3							1967278			1	
29	30	29	30	29	30	29	30	29	30	29	30			天武	4							1967633			1	
30	29	29	30	29	30	29	30	29	30	29	30	30	2	天武	5							1967987			1	
29	30	29	30	30	29	30	29	30	29	30	29			天武	6							1968371			1	
30	29	30	29	30	29	30	30	29	30	30	29	29	10	天武	7							1968725			1	
30	29	30	29	30	29	30	29	30	29	30	30			天武	8							1969109			1	
29	30	29	30	29	30	29	30	29	30	29	30			天武	9							1969464			1	
29	30	29	30	30	29	30	30	29	30	29	30	29	7	天武	10							1969818			1	
29	30	29	30	29	30	30	29	30	29	30	29			天武	11							1970202			1	
30	29	30	29	30	29	30	29	30	29	30	30			天武	12							1970556			1	
29	30	29	30	30	29	30	29	30	29	30	29	29	4	天武	13							1970911			1	
30	29	30	30	29	30	29	30	29	30	29	30			天武	14							1971294			1	
29	30	29	30	29	30	30	29	30	29	30	29	30	12	天武	15	朱鳥	1					1971649	1971845		1	
29	30	29	30	29	30	29	30	29	30	30	29			持統	1							1972033			1	
30	29	30	29	30	29	30	29	30	29	30	29			持統	2							1972387			1	
30	29	30	30	29	30	29	30	30	29	30	29	29	8	持統	3							1972741			1	
30	29	30	29	30	30	29	30	29	30	29	30			持統	4							1973125			1	
29	30	29	30	29	30	29	30	29	30	30	29			持統	5							1973480			1	
30	29	30	29	30	30	29	30	29	29	30	30	29	5	持統	6							1973834			1	
29	30	30	29	30	29	30	29	30	29	30	29			持統	7							1974218			1	
30	29	30	29	30	30	29	30	29	30	29	30			持統	8							1974572			1	
29	30	30	29	30	29	30	29	30	30	29	30	29	2	持統	9							1974927			1	
29	30	29	30	29	30	29	30	29	30	30	29			持統	10							1975311			1	
29	30	29	30	30	29	29	30	30	29	30	30	29	12	持統	11	文武	1					1975665	1975871		1	1
30	29	29	30	29	30	29	30	30	29	30	30			文武	2							1976049			1	
29	30	29	29	30	29	29	30	30	29	30	30			文武	3							1976404			1	
30	29	30	29	29	30	29	30	29	30	30	30	29	7	文武	4							1976758			1	
29	30	30	29	29	30	29	29	30	29	30	30			文武	5	大宝	1					1977142	1977221		1	
29	30	30	29	30	29	30	29	30	29	29	30			大宝	2							1977496				
30	29	30	29	30	29	30	29	30	29	29	30	30	4	大宝	3							1977850				
29	30	30	29	30	29	30	30	29	30	29	30			大宝	4	慶雲	1					1978234	1978361			
29	29	30	29	30	29	30	30	29	30	30	29			慶雲	2							1978589				
30	29	30	29	30	29	30	30	29	30	30	29	29	1	慶雲	3							1978943				
30	29	29	30	29	29	30	30	29	30	30	30			慶雲	4							1979327				
29	30	29	29	30	29	29	30	30	30	30	29	29	8	慶雲	5	和銅	1					1979682	1979692			
30	30	29	29	30	29	29	30	29	30	30	29			和銅	2							1980065				
30	30	29	30	29	30	29	29	30	29	30	29			和銅	3							1980419				
30	30	30	29	30	29	29	30	29	29	30	29	30	6	和銅	4							1980773				
30	30	29	30	30	29	30	29	30	29	29	30			和銅	5							1981157				
29	30	29	30	30	29	30	29	30	30	29	30			和銅	6							1981512				
29	29	29	30	29	30	30	29	30	30	29	30	30	2	和銅	7							1981867				
29	29	30	29	30	29	30	29	30	30	30	29			和銅	8	霊亀	1					1982251	1982487			
30	29	29	30	29	29	30	29	30	30	30	30	29	11	霊亀	2							1982605				
30	29	29	30	29	29	30	29	30	30	29	30			霊亀	3	養老	1					1982989	1983300			
30	30	29	29	30	29	29	30	29	30	29	30			養老	2							1983343				
30	30	29	30	29	30	29	30	29	30	29	30	29	7	養老	3							1983697				
30	29	30	30	29	30	29	29	30	29	30	29			養老	4							1984081				
30	29	30	30	29	30	29	30	30	29	29	30			養老	5							1984435				
29	30	29	30	30	30	29	30	30	29	30	29	29	4	養老	6							1984790				
29	30	29	30	29	30	29	30	30	29	30	30			養老	7							1985174				
29	29	30	29	29	30	29	30	30	30	29	30			養老	8	神亀	1					1985529	1985561			
30	29	30	29	29	30	29	30	30	29	30	30	29	1	神亀	2							1985883				
30	29	29	30	29	29	30	30	29	29	30	30			神亀	3							1986267				
30	29	30	29	30	29	29	30	29	29	30	30	30	9	神亀	4							1986621				
29	30	30	29	30	29	29	30	29	30	29	30			神亀	5							1987005				
30	29	30	29	30	30	29	29	30	29	30	29			神亀	6	天平	1					1987359	1987570			
30	29	30	30	29	30	30	29	30	29	30	29	29	6	天平	2							1987713				
30	29	30	29	30	29	30	30	29	30	29	30			天平	3							1988097				
29	30	29	29	30	30	29	30	30	29	30	30			天平	4							1988452				
29	30	29	29	30	29	30	30	29	30	30	29	29	3	天平	5							1988807				
30	29	30	29	29	30	29	30	29	30	30	30			天平	6							1989190				
29	30	29	30	29	29	30	29	30	29	30	29	30	11	天平	7							1989545				
30	30	29	30	29	29	30	29	30	29	30	29			天平	8							1989928				
30	30	30	29	30	29	29	30	29	30	29	30			天平	9							1990282				
29	30	30	29	30	29	30	30	29	30	29	30	29	7	天平	10							1990637				
29	30	29	30	30	29	30	29	30	29	30	29			天平	11							1991021				
30	29	30	29	30	29	30	30	29	30	29	30			天平	12							1991375				
29	30	29	30	29	30	30	29	30	30	29	30	29	3	天平	13							1991730				
29	30	29	29	30	29	30	29	30	30	30	29			天平	14							1992114				
30	29	30	29	29	30	29	30	29	30	30	30			天平	15							1992468				
29	29	30	29	29	30	29	29	30	30	29	30	30	1	天平	16							1992823				
30	30	29	30	29	29	30	29	29	30	30	29			天平	17							1993206				
30	30	29	30	30	29	29	30	29	29	30	29	30	9	天平	18							1993560				
30	29	30	30	29	30	29	30	29	30	29	30			天平	19							1993944				
29	30	29	30	29	30	30	29	30	29	30	29			天平	20							1994299				
30	29	29	30	30	30	29	30	30	29	30	29	29	5	天平	21	天平感宝	1	天平勝宝	1			1994653	1994754	1994861		
30	29	29	30	29	30	29	30	30	30	29	30			天平勝宝	2							1995037				
29	30	29	29	30	29	30	29	30	30	29	30			天平勝宝	3							1995392				
30	29	30	29	30	29	29	30	30	29	30	30	29	3	天平勝宝	4							1995746				
30	29	30	29	29	30	29	29	30	30	29	30			天平勝宝	5							1996130				
30	30	29	30	29	29	30	29	29	30	30	30	29	10	天平勝宝	6							1996484				
30	29	30	29	30	29	30	29	29	30	29	30			天平勝宝	7							1996868				
30	29	30	30	29	30	29	30	29	30	29	30			天平勝宝	8							1997222				
29	30	29	30	29	30	30	29	29	30	29	30	30	8	天平勝宝	9	天平宝字	1					1997577	1997801			
29	29	30	29	30	30	29	30	30	29	30	29			天平宝字	2							1997961				
30	29	29	30	29	30	29	30	30	29	30	30			天平宝字	3							1998315				
29	30	29	29	29	29	30	30	29	30	30	30	30	4	天平宝字	4							1998670				
29	30	29	29	30	29	30	29	30	29	30	29			天平宝字	5							1999054				
30	30	30	29	29	30	29	29	30	29	30	30	29	12	天平宝字	6							1999407				
30	30	30	29	29	30	29	29	30	29	30	30			天平宝字	7							1999791				
29	30	30	29	30	29	30	29	29	30	29	30			天平宝字	8							2000146				
29	30	30	29	30	30	29	30	29	30	29	30	29	10	天平宝字	9	天平神護	1					2000500	2000506			
29	30	30	29	30	29	30	30	29	30	29	30			天平神護	2							2000884				
29	29	30	29	30	29	30	30	29	30	30	29			天平神護	3	神護景雲	1					2001239	2001460			
30	29	29	30	29	30	30	29	30	30	30	29	29	6	神護景雲	2							2001593				
30	29	29	30	29	29	30	29	30	30	30	30			神護景雲	3							2001977				
29	30	29	29	30	29	29	30	29	30	30	30			神護景雲	4	宝亀	1					2002332	2002596			
29	30	30	29	30	29	29	30	29	30	30	29	29	3	宝亀	2							2002686				
30	30	29	30	29	30	29	29	30	29	30	30			宝亀	3							2003069				
29	30	29	30	30	29	30	29	30	29	29	30	30	11	宝亀	4							2003424				
29	30	29	30	29	30	30	29	30	29	29	30			宝亀	5							2003808				
29	30	29	30	30	29	30	30	29	30	29	30			宝亀	6							2004162				
29	29	30	29	30	29	30	30	30	30	29	30	29	8	宝亀	7							2004517				
29	30	29	29	30	29	29	30	30	30	29	30			宝亀	8							2004901				
30	29	30	30	29	29	29	29	30	30	30	29			宝亀	9							2005255				
30	30	29	30	29	29	30	29	30	30	30	30	29	5	宝亀	10							2005609				
29	30	29	29	30	29	29	30	29	30	30	30			宝亀	11							2005994				
29	30	29	30	29	30	29	29	30	29	30	29			天応	1							2006348				
30	29	30	30	29	30	29	29	30	29	30	29	30	1	天応	2	延暦	1					2006701	2006956			
30	30	29	30	29	30	30	29	30	29	29	30			延暦	2							2007085				
29	30	29	30	29	30	30	29	30	30	30	29	29	9	延暦	3							2007440				
29	30	29	30	29	30	29	30	30	30	29	30			延暦	4							2007824				
29	29	30	29	30	29	29	30	30	29	30	30			延暦	5							2008179				
30	29	30	29	29	30	29	30	29	30	30	30	29	5	延暦	6							2008533				
29	30	29	30	29	29	30	29	30	29	30	30			延暦	7							2008917				
30	29	30	29	30	29	29	30	29	30	29	30			延暦	8							2009271				
30	30	29	29	30	29	30	29	29	30	29	30	30	3	延暦	9							2009625				
29	30	30	30	29	30	29	29	30	29	30	29			延暦	10							2010009				
30	30	29	29	30	30	29	30	30	29	30	29	29	11	延暦	11							2010363				
30	29	30	29	30	29	30	30	29	30	29	30			延暦	12							2010747				
29	30	29	29	30	29	30	30	29	30	30	30			延暦	13							2011102				
29	29	30	29	29	30	29	30	29	30	30	30	30	7	延暦	14							2011457				
29	29	30	29	29	30	29	30	29	30	30	30			延暦	15							2011841				
29	30	29	30	29	29	30	29	30	29	30	30			延暦	16							2012195				
30	29	30	29	30	29	30	29	29	30	30	30	29	5	延暦	17							2012549				
29	30	30	29	30	29	29	30	29	30	29	30			延暦	18							2012933				
29	30	30	29	30	29	30	29	30	29	30	29			延暦	19							2013287				
30	30	29	30	29	30	30	29	30	29	30	29	29	1	延暦	20							2013641				
30	29	29	30	30	29	30	30	29	30	29	30			延暦	21							2014025				
29	30	29	29	30	29	30	30	29	30	29	30	30	10	延暦	22							2014380				
29	30	29	29	30	29	30	29	30	30	30	29			延暦	23							2014764				
30	29	30	29	29	30	29	29	30	30	30	30			延暦	24							2015118				
29	30	29	30	29	29	29	29	30	30	30	30	30	6	延暦	25	大同	1					2015473	2015608			
29	30	29	30	29	29	30	29	30	29	30	29			大同	2							2015857				
30	30	29	30	30	29	29	30	29	29	30	30			大同	3							2016210				
29	30	30	30	29	30	29	30	29	30	29	30	29	2	大同	4							2016565				
29	30	29	30	29	30	30	29	30	30	29	29			大同	5	弘仁	1					2016949	2017203			
30	29	29	30	29	30	30	29	30	30	29	30	29	12	弘仁	2							2017303				
30	29	29	30	29	30	29	30	30	30	29	30			弘仁	3							2017687				
29	30	29	29	30	29	30	29	30	30	29	30			弘仁	4							2018042				
30	29	30	29	29	30	29	30	30	29	30	30	29	7	弘仁	5							2018396				
30	29	30	29	29	30	29	29	30	29	30	30			弘仁	6							2018780				
30	29	30	30	29	29	30	29	29	30	30	29			弘仁	7							2019134				
30	29	30	30	30	29	30	29	30	29	29	30	29	4	弘仁	8							2019488				
30	29	30	30	29	30	29	30	29	30	29	30			弘仁	9							2019872				
29	30	29	30	29	30	29	30	30	29	30	29			弘仁	10							2020227				
30	29	29	29	30	30	29	30	30	29	30	29	30	1	弘仁	11							2020581				
30	29	29	30	29	30	29	30	30	29	30	30			弘仁	12							2020965				
30	29	29	29	30	29	29	30	30	30	30	30	29	9	弘仁	13							2021320				
29	30	29	29	30	29	29	30	30	29	30	30			弘仁	14							2021704				
29	30	30	29	29	30	29	29	30	29	30	30			弘仁	15	天長	1					2022058	2022062			
30	29	30	29	30	29	30	29	30	29	30	29	29	7	天長	2							2022412				
30	30	30	29	30	29	30	29	29	30	29	30			天長	3							2022795				
29	30	30	29	30	29	30	30	29	30	29	30			天長	4							2023150				
30	29	29	30	30	29	30	30	29	30	29	30	29	3	天長	5							2023505				
29	29	30	29	30	29	30	30	29	30	30	29			天長	6							2023889				
30	29	29	30	30	29	29	30	29	30	30	30	29	12	天長	7							2024243				
30	29	29	30	29	29	30	30	29	30	30	30			天長	8							2024627				
30	29	29	29	30	29	29	30	29	30	30	30			天長	9							2024982				
29	30	30	29	29	30	29	30	29	30	30	29	29	7	天長	10							2025336				
30	30	29	30	29	30	29	29	30	29	30	30			天長	11	承和	1					2025719	2025721			
29	30	29	30	30	29	30	29	29	30	29	30			承和	2							2026074				
29	30	29	30	30	30	30	29	30	29	29	30	29	5	承和	3							2026428				
29	30	29	30	29	30	30	29	30	30	29	30			承和	4							2026812				
29	29	30	29	30	29	30	30	29	30	30	29			承和	5							2027167				
30	29	30	29	29	30	30	29	30	30	30	29	29	1	承和	6							2027521				
30	29	29	30	29	29	30	29	30	30	30	29			承和	7							2027905				
30	30	29	29	30	29	29	30	29	30	29	30	30	9	承和	8							2028259				
30	30	29	29	30	29	29	30	29	30	30	29			承和	9							2028643				
30	30	29	30	29	30	29	29	30	29	30	29			承和	10							2028997				
30	30	29	30	30	29	30	30	29	29	30	29	29	7	承和	11							2029351				
30	29	30	30	29	30	29	30	30	29	30	29			承和	12							2029735				
29	30	29	30	29	30	30	29	30	30	29	30			承和	13							2030090				
29	29	30	30	29	30	29	30	30	30	29	30	29	3	承和	14							2030445				
