key	longitude	latitude	overall_length	texture	first_year	last_year
DolmenKR904	126.474	35.4296	50	Dolmen	-700	-200
DolmenKR905	126.552	35.4296	50	Dolmen	-700	-200
DolmenKR906	126.894	35.4296	50	Dolmen	-700	-200
DolmenKR907	126.852	35.4248	50	Dolmen	-700	-200
DolmenKR908	127.32	35.42	50	Dolmen	-700	-200
DolmenKR909	128.262	35.4152	50	Dolmen	-700	-200
DolmenKR910	126.684	35.4152	50	Dolmen	-700	-200
DolmenKR911	126.81	35.4152	50	Dolmen	-700	-200
DolmenKR912	126.51	35.4104	50	Dolmen	-700	-200
DolmenKR913	127.008	35.4056	50	Dolmen	-700	-200
DolmenKR914	126.756	35.4056	50	Dolmen	-700	-200
DolmenKR915	128.7	35.4008	50	Dolmen	-700	-200
DolmenKR916	126.378	35.4008	50	Dolmen	-700	-200
DolmenKR917	126.846	35.4008	50	Dolmen	-700	-200
DolmenKR918	126.954	35.396	50	Dolmen	-700	-200
DolmenKR919	127.038	35.3912	50	Dolmen	-700	-200
DolmenKR920	126.48	35.3912	50	Dolmen	-700	-200
DolmenKR921	126.594	35.3912	50	Dolmen	-700	-200
DolmenKR922	127.134	35.3864	50	Dolmen	-700	-200
DolmenKR923	126.882	35.3864	50	Dolmen	-700	-200
DolmenKR924	129.258	35.3816	50	Dolmen	-700	-200
DolmenKR925	129.048	35.3816	50	Dolmen	-700	-200
DolmenKR926	128.364	35.3816	50	Dolmen	-700	-200
DolmenKR927	128.19	35.3816	50	Dolmen	-700	-200
DolmenKR928	126.336	35.3816	50	Dolmen	-700	-200
DolmenKR929	127.302	35.3768	50	Dolmen	-700	-200
DolmenKR930	127.008	35.3768	50	Dolmen	-700	-200
DolmenKR931	126.918	35.3768	50	Dolmen	-700	-200
DolmenKR932	126.546	35.3768	50	Dolmen	-700	-200
DolmenKR933	126.678	35.3768	50	Dolmen	-700	-200
DolmenKR934	126.384	35.372	50	Dolmen	-700	-200
DolmenKR935	126.78	35.372	50	Dolmen	-700	-200
DolmenKR936	128.88	35.3672	50	Dolmen	-700	-200
DolmenKR937	128.598	35.3672	50	Dolmen	-700	-200
DolmenKR938	128.292	35.3672	50	Dolmen	-700	-200
DolmenKR939	128.244	35.3672	50	Dolmen	-700	-200
DolmenKR940	126.45	35.3672	50	Dolmen	-700	-200
DolmenKR941	126.636	35.3672	50	Dolmen	-700	-200
DolmenKR942	128.712	35.3624	50	Dolmen	-700	-200
DolmenKR943	128.646	35.3624	50	Dolmen	-700	-200
DolmenKR944	128.424	35.3576	50	Dolmen	-700	-200
DolmenKR945	126.966	35.3576	50	Dolmen	-700	-200
DolmenKR946	127.182	35.3528	50	Dolmen	-700	-200
DolmenKR947	127.218	35.348	50	Dolmen	-700	-200
DolmenKR948	126.498	35.348	50	Dolmen	-700	-200
DolmenKR949	126.738	35.348	50	Dolmen	-700	-200
DolmenKR950	126.558	35.348	50	Dolmen	-700	-200
DolmenKR951	126.606	35.348	50	Dolmen	-700	-200
DolmenKR952	126.354	35.3432	50	Dolmen	-700	-200
DolmenKR953	126.852	35.3432	50	Dolmen	-700	-200
DolmenKR954	127.29	35.3384	50	Dolmen	-700	-200
DolmenKR955	126.894	35.3384	50	Dolmen	-700	-200
DolmenKR956	126.798	35.3384	50	Dolmen	-700	-200
DolmenKR957	126.666	35.3384	50	Dolmen	-700	-200
DolmenKR958	128.814	35.3336	50	Dolmen	-700	-200
DolmenKR959	129.084	35.3288	50	Dolmen	-700	-200
DolmenKR960	128.574	35.3288	50	Dolmen	-700	-200
DolmenKR961	128.484	35.3288	50	Dolmen	-700	-200
DolmenKR962	126.414	35.3288	50	Dolmen	-700	-200
DolmenKR963	129.21	35.324	50	Dolmen	-700	-200
DolmenKR964	128.376	35.324	50	Dolmen	-700	-200
DolmenKR965	127.05	35.324	50	Dolmen	-700	-200
DolmenKR966	126.978	35.324	50	Dolmen	-700	-200
DolmenKR967	126.936	35.324	50	Dolmen	-700	-200
DolmenKR968	128.628	35.3192	50	Dolmen	-700	-200
DolmenKR969	127.242	35.3192	50	Dolmen	-700	-200
DolmenKR970	126.612	35.3192	50	Dolmen	-700	-200
DolmenKR971	127.164	35.3144	50	Dolmen	-700	-200
DolmenKR972	127.116	35.3144	50	Dolmen	-700	-200
DolmenKR973	126.558	35.3144	50	Dolmen	-700	-200
DolmenKR974	126.456	35.3144	50	Dolmen	-700	-200
DolmenKR975	128.874	35.3096	50	Dolmen	-700	-200
DolmenKR976	127.206	35.3096	50	Dolmen	-700	-200
DolmenKR977	126.738	35.3096	50	Dolmen	-700	-200
DolmenKR978	128.928	35.3048	50	Dolmen	-700	-200
DolmenKR979	128.76	35.3048	50	Dolmen	-700	-200
DolmenKR980	128.682	35.3048	50	Dolmen	-700	-200
DolmenKR981	128.418	35.3048	50	Dolmen	-700	-200
DolmenKR982	127.302	35.3048	50	Dolmen	-700	-200
DolmenKR983	126.882	35.3048	50	Dolmen	-700	-200
DolmenKR984	128.076	35.3	50	Dolmen	-700	-200
DolmenKR985	127.26	35.3	50	Dolmen	-700	-200
DolmenKR986	126.792	35.3	50	Dolmen	-700	-200
DolmenKR987	126.498	35.3	50	Dolmen	-700	-200
DolmenKR988	126.93	35.2952	50	Dolmen	-700	-200
DolmenKR989	126.378	35.2952	50	Dolmen	-700	-200
DolmenKR990	128.97	35.2856	50	Dolmen	-700	-200
DolmenKR991	128.838	35.2856	50	Dolmen	-700	-200
DolmenKR992	128.736	35.2856	50	Dolmen	-700	-200
DolmenKR993	128.55	35.2856	50	Dolmen	-700	-200
DolmenKR994	126.84	35.2856	50	Dolmen	-700	-200
DolmenKR995	126.648	35.2856	50	Dolmen	-700	-200
DolmenKR996	128.592	35.2808	50	Dolmen	-700	-200
DolmenKR997	127.338	35.2808	50	Dolmen	-700	-200
DolmenKR998	126.414	35.2808	50	Dolmen	-700	-200
DolmenKR999	128.784	35.276	50	Dolmen	-700	-200
DolmenKR1000	127.206	35.276	50	Dolmen	-700	-200
DolmenKR1001	126.456	35.276	50	Dolmen	-700	-200
DolmenKR1002	128.916	35.2712	50	Dolmen	-700	-200
DolmenKR1003	128.43	35.2712	50	Dolmen	-700	-200
DolmenKR1004	127.944	35.2712	50	Dolmen	-700	-200
DolmenKR1005	127.164	35.2712	50	Dolmen	-700	-200
DolmenKR1006	128.646	35.2664	50	Dolmen	-700	-200
DolmenKR1007	127.248	35.2664	50	Dolmen	-700	-200
DolmenKR1008	126.978	35.2664	50	Dolmen	-700	-200
DolmenKR1009	126.36	35.2664	50	Dolmen	-700	-200
DolmenKR1010	126.498	35.2664	50	Dolmen	-700	-200
DolmenKR1011	129.162	35.2616	50	Dolmen	-700	-200
DolmenKR1012	127.374	35.2616	50	Dolmen	-700	-200
DolmenKR1013	127.296	35.2616	50	Dolmen	-700	-200
DolmenKR1014	126.864	35.2616	50	Dolmen	-700	-200
DolmenKR1015	126.756	35.2616	50	Dolmen	-700	-200
DolmenKR1016	126.534	35.2616	50	Dolmen	-700	-200
DolmenKR1017	127.992	35.2568	50	Dolmen	-700	-200
DolmenKR1018	127.512	35.2568	50	Dolmen	-700	-200
DolmenKR1019	126.588	35.2568	50	Dolmen	-700	-200
DolmenKR1020	126.678	35.2568	50	Dolmen	-700	-200
DolmenKR1021	128.862	35.252	50	Dolmen	-700	-200
DolmenKR1022	127.578	35.252	50	Dolmen	-700	-200
DolmenKR1023	127.062	35.252	50	Dolmen	-700	-200
DolmenKR1024	127.104	35.252	50	Dolmen	-700	-200
DolmenKR1025	128.814	35.2472	50	Dolmen	-700	-200
DolmenKR1026	126.72	35.2472	50	Dolmen	-700	-200
DolmenKR1027	129.03	35.2424	50	Dolmen	-700	-200
DolmenKR1028	128.754	35.2424	50	Dolmen	-700	-200
DolmenKR1029	128.598	35.2424	50	Dolmen	-700	-200
DolmenKR1030	126.63	35.2424	50	Dolmen	-700	-200
DolmenKR1031	129.126	35.2376	50	Dolmen	-700	-200
DolmenKR1032	127.422	35.2376	50	Dolmen	-700	-200
DolmenKR1033	127.32	35.2376	50	Dolmen	-700	-200
DolmenKR1034	126.828	35.2376	50	Dolmen	-700	-200
DolmenKR1035	126.474	35.2376	50	Dolmen	-700	-200
DolmenKR1036	128.646	35.2328	50	Dolmen	-700	-200
DolmenKR1037	128.136	35.2328	50	Dolmen	-700	-200
DolmenKR1038	127.464	35.2328	50	Dolmen	-700	-200
DolmenKR1039	127.278	35.2328	50	Dolmen	-700	-200
DolmenKR1040	126.768	35.2328	50	Dolmen	-700	-200
DolmenKR1041	126.51	35.2328	50	Dolmen	-700	-200
DolmenKR1042	129	35.228	50	Dolmen	-700	-200
DolmenKR1043	128.7	35.228	50	Dolmen	-700	-200
DolmenKR1044	127.914	35.228	50	Dolmen	-700	-200
DolmenKR1045	127.368	35.228	50	Dolmen	-700	-200
DolmenKR1046	127.212	35.228	50	Dolmen	-700	-200
DolmenKR1047	126.87	35.228	50	Dolmen	-700	-200
DolmenKR1048	126.558	35.228	50	Dolmen	-700	-200
DolmenKR1049	128.91	35.2232	50	Dolmen	-700	-200
DolmenKR1050	126.414	35.2232	50	Dolmen	-700	-200
DolmenKR1051	129.18	35.2184	50	Dolmen	-700	-200
DolmenKR1052	127.968	35.2184	50	Dolmen	-700	-200
DolmenKR1053	126.66	35.2184	50	Dolmen	-700	-200
DolmenKR1054	126.606	35.2184	50	Dolmen	-700	-200
DolmenKR1055	127.512	35.2136	50	Dolmen	-700	-200
DolmenKR1056	127.332	35.2136	50	Dolmen	-700	-200
DolmenKR1057	127.254	35.2136	50	Dolmen	-700	-200
DolmenKR1058	127.548	35.2088	50	Dolmen	-700	-200
DolmenKR1059	126.906	35.2088	50	Dolmen	-700	-200
DolmenKR1060	126.372	35.2088	50	Dolmen	-700	-200
DolmenKR1061	128.982	35.204	50	Dolmen	-700	-200
DolmenKR1062	128.85	35.204	50	Dolmen	-700	-200
DolmenKR1063	128.79	35.204	50	Dolmen	-700	-200
DolmenKR1064	126.78	35.204	50	Dolmen	-700	-200
DolmenKR1065	126.732	35.204	50	Dolmen	-700	-200
DolmenKR1066	127.614	35.1992	50	Dolmen	-700	-200
DolmenKR1067	127.386	35.1992	50	Dolmen	-700	-200
DolmenKR1068	127.29	35.1992	50	Dolmen	-700	-200
DolmenKR1069	126.45	35.1992	50	Dolmen	-700	-200
DolmenKR1070	126.486	35.1992	50	Dolmen	-700	-200
DolmenKR1071	127.23	35.1944	50	Dolmen	-700	-200
DolmenKR1072	127.056	35.1944	50	Dolmen	-700	-200
DolmenKR1073	126.816	35.1944	50	Dolmen	-700	-200
DolmenKR1074	127.584	35.1896	50	Dolmen	-700	-200
DolmenKR1075	126.636	35.1896	50	Dolmen	-700	-200
DolmenKR1076	126.69	35.1896	50	Dolmen	-700	-200
DolmenKR1077	126.534	35.1896	50	Dolmen	-700	-200
DolmenKR1078	128.544	35.1848	50	Dolmen	-700	-200
DolmenKR1079	128.442	35.1848	50	Dolmen	-700	-200
DolmenKR1080	128.052	35.1848	50	Dolmen	-700	-200
DolmenKR1081	127.464	35.1848	50	Dolmen	-700	-200
DolmenKR1082	127.41	35.18	50	Dolmen	-700	-200
DolmenKR1083	126.888	35.18	50	Dolmen	-700	-200
DolmenKR1084	126.39	35.1752	50	Dolmen	-700	-200
DolmenKR1085	127.5	35.1704	50	Dolmen	-700	-200
DolmenKR1086	127.35	35.1704	50	Dolmen	-700	-200
DolmenKR1087	127.284	35.1704	50	Dolmen	-700	-200
DolmenKR1088	126.84	35.1704	50	Dolmen	-700	-200
DolmenKR1089	126.6	35.1704	50	Dolmen	-700	-200
DolmenKR1090	128.166	35.1656	50	Dolmen	-700	-200
DolmenKR1091	128.106	35.1656	50	Dolmen	-700	-200
DolmenKR1092	127.662	35.1656	50	Dolmen	-700	-200
DolmenKR1093	126.06	35.1656	50	Dolmen	-700	-200
DolmenKR1094	126.726	35.1656	50	Dolmen	-700	-200
DolmenKR1095	126.492	35.1656	50	Dolmen	-700	-200
DolmenKR1096	128.364	35.1608	50	Dolmen	-700	-200
DolmenKR1097	126.81	35.1608	50	Dolmen	-700	-200
DolmenKR1098	126.642	35.1608	50	Dolmen	-700	-200
DolmenKR1099	126.438	35.1608	50	Dolmen	-700	-200
DolmenKR1100	126.552	35.156	50	Dolmen	-700	-200
DolmenKR1101	128.004	35.1512	50	Dolmen	-700	-200
DolmenKR1102	127.548	35.1512	50	Dolmen	-700	-200
DolmenKR1103	127.44	35.1512	50	Dolmen	-700	-200
DolmenKR1104	126.408	35.1512	50	Dolmen	-700	-200
DolmenKR1105	127.326	35.1464	50	Dolmen	-700	-200
DolmenKR1106	126.744	35.1464	50	Dolmen	-700	-200
DolmenKR1107	126.69	35.1464	50	Dolmen	-700	-200
DolmenKR1108	127.062	35.1416	50	Dolmen	-700	-200
DolmenKR1109	126.846	35.1416	50	Dolmen	-700	-200
DolmenKR1110	128.556	35.1368	50	Dolmen	-700	-200
DolmenKR1111	128.058	35.1368	50	Dolmen	-700	-200
DolmenKR1112	127.482	35.1368	50	Dolmen	-700	-200
DolmenKR1113	127.392	35.1368	50	Dolmen	-700	-200
DolmenKR1114	127.158	35.1368	50	Dolmen	-700	-200
DolmenKR1115	126.018	35.1368	50	Dolmen	-700	-200
DolmenKR1116	126.606	35.1368	50	Dolmen	-700	-200
DolmenKR1117	127.938	35.132	50	Dolmen	-700	-200
DolmenKR1118	126.492	35.132	50	Dolmen	-700	-200
DolmenKR1119	127.02	35.1272	50	Dolmen	-700	-200
DolmenKR1120	127.26	35.1272	50	Dolmen	-700	-200
DolmenKR1121	128.166	35.1224	50	Dolmen	-700	-200
DolmenKR1122	127.572	35.1224	50	Dolmen	-700	-200
DolmenKR1123	127.518	35.1224	50	Dolmen	-700	-200
DolmenKR1124	127.368	35.1224	50	Dolmen	-700	-200
DolmenKR1125	126.444	35.1224	50	Dolmen	-700	-200
DolmenKR1126	128.124	35.1176	50	Dolmen	-700	-200
DolmenKR1127	127.122	35.1176	50	Dolmen	-700	-200
DolmenKR1128	126.156	35.1176	50	Dolmen	-700	-200
DolmenKR1129	126.666	35.1176	50	Dolmen	-700	-200
DolmenKR1130	127.434	35.1128	50	Dolmen	-700	-200
DolmenKR1131	127.332	35.1128	50	Dolmen	-700	-200
DolmenKR1132	126.822	35.1128	50	Dolmen	-700	-200
DolmenKR1133	126.768	35.1128	50	Dolmen	-700	-200
DolmenKR1134	128.346	35.108	50	Dolmen	-700	-200
DolmenKR1135	127.998	35.108	50	Dolmen	-700	-200
DolmenKR1136	126.876	35.108	50	Dolmen	-700	-200
DolmenKR1137	126.714	35.108	50	Dolmen	-700	-200
DolmenKR1138	126.576	35.108	50	Dolmen	-700	-200
DolmenKR1139	126.522	35.108	50	Dolmen	-700	-200
DolmenKR1140	127.65	35.1032	50	Dolmen	-700	-200
DolmenKR1141	126.936	35.1032	50	Dolmen	-700	-200
DolmenKR1142	126.048	35.1032	50	Dolmen	-700	-200
DolmenKR1143	126.462	35.0984	50	Dolmen	-700	-200
DolmenKR1144	127.56	35.0936	50	Dolmen	-700	-200
DolmenKR1145	127.386	35.0936	50	Dolmen	-700	-200
DolmenKR1146	127.236	35.0936	50	Dolmen	-700	-200
DolmenKR1147	128.262	35.0888	50	Dolmen	-700	-200
DolmenKR1148	128.214	35.0888	50	Dolmen	-700	-200
DolmenKR1149	128.07	35.0888	50	Dolmen	-700	-200
DolmenKR1150	127.152	35.0888	50	Dolmen	-700	-200
DolmenKR1151	127.014	35.0888	50	Dolmen	-700	-200
DolmenKR1152	127.44	35.084	50	Dolmen	-700	-200
DolmenKR1153	126.12	35.084	50	Dolmen	-700	-200
DolmenKR1154	127.938	35.0792	50	Dolmen	-700	-200
DolmenKR1155	127.722	35.0792	50	Dolmen	-700	-200
DolmenKR1156	127.512	35.0792	50	Dolmen	-700	-200
DolmenKR1157	127.356	35.0792	50	Dolmen	-700	-200
DolmenKR1158	126.636	35.0792	50	Dolmen	-700	-200
DolmenKR1159	128.142	35.0744	50	Dolmen	-700	-200
DolmenKR1160	127.8	35.0744	50	Dolmen	-700	-200
DolmenKR1161	126.588	35.0744	50	Dolmen	-700	-200
DolmenKR1162	126.546	35.0744	50	Dolmen	-700	-200
DolmenKR1163	127.614	35.0696	50	Dolmen	-700	-200
DolmenKR1164	127.188	35.0696	50	Dolmen	-700	-200
DolmenKR1165	127.11	35.0696	50	Dolmen	-700	-200
DolmenKR1166	126.69	35.0696	50	Dolmen	-700	-200
DolmenKR1167	127.674	35.0648	50	Dolmen	-700	-200
DolmenKR1168	127.47	35.0648	50	Dolmen	-700	-200
DolmenKR1169	126.408	35.0648	50	Dolmen	-700	-200
DolmenKR1170	126.492	35.0648	50	Dolmen	-700	-200
DolmenKR1171	128.46	35.06	50	Dolmen	-700	-200
DolmenKR1172	128.316	35.06	50	Dolmen	-700	-200
DolmenKR1173	127.422	35.06	50	Dolmen	-700	-200
DolmenKR1174	128.034	35.0552	50	Dolmen	-700	-200
DolmenKR1175	126.966	35.0552	50	Dolmen	-700	-200
DolmenKR1176	127.05	35.0552	50	Dolmen	-700	-200
DolmenKR1177	126.924	35.0504	50	Dolmen	-700	-200
DolmenKR1178	126.792	35.0504	50	Dolmen	-700	-200
DolmenKR1179	127.572	35.0456	50	Dolmen	-700	-200
DolmenKR1180	128.388	35.0408	50	Dolmen	-700	-200
DolmenKR1181	128.232	35.0408	50	Dolmen	-700	-200
DolmenKR1182	128.1	35.0408	50	Dolmen	-700	-200
DolmenKR1183	126.444	35.0408	50	Dolmen	-700	-200
DolmenKR1184	126.72	35.0408	50	Dolmen	-700	-200
DolmenKR1185	126.618	35.0408	50	Dolmen	-700	-200
DolmenKR1186	126.558	35.0408	50	Dolmen	-700	-200
DolmenKR1187	127.404	35.036	50	Dolmen	-700	-200
DolmenKR1188	127.626	35.036	50	Dolmen	-700	-200
DolmenKR1189	126.672	35.036	50	Dolmen	-700	-200
DolmenKR1190	128.184	35.0312	50	Dolmen	-700	-200
DolmenKR1191	127.752	35.0312	50	Dolmen	-700	-200
DolmenKR1192	126.378	35.0312	50	Dolmen	-700	-200
DolmenKR1193	126.51	35.0312	50	Dolmen	-700	-200
DolmenKR1194	127.5	35.0264	50	Dolmen	-700	-200
DolmenKR1195	127.008	35.0264	50	Dolmen	-700	-200
DolmenKR1196	127.686	35.0216	50	Dolmen	-700	-200
DolmenKR1197	127.53	35.0216	50	Dolmen	-700	-200
DolmenKR1198	126.966	35.0216	50	Dolmen	-700	-200
DolmenKR1199	128.274	35.0168	50	Dolmen	-700	-200
DolmenKR1200	128.052	35.0168	50	Dolmen	-700	-200
DolmenKR1201	126.9	35.0168	50	Dolmen	-700	-200
DolmenKR1202	127.056	35.0168	50	Dolmen	-700	-200
DolmenKR1203	126.318	35.0168	50	Dolmen	-700	-200
DolmenKR1204	128.43	35.012	50	Dolmen	-700	-200
DolmenKR1205	127.848	35.012	50	Dolmen	-700	-200
DolmenKR1206	127.11	35.012	50	Dolmen	-700	-200
DolmenKR1207	127.29	35.012	50	Dolmen	-700	-200
DolmenKR1208	126.834	35.012	50	Dolmen	-700	-200
DolmenKR1209	126.63	35.012	50	Dolmen	-700	-200
DolmenKR1210	128.322	35.0072	50	Dolmen	-700	-200
DolmenKR1211	127.446	35.0072	50	Dolmen	-700	-200
DolmenKR1212	126.588	35.0072	50	Dolmen	-700	-200
DolmenKR1213	127.56	35.0024	50	Dolmen	-700	-200
DolmenKR1214	126.354	35.0024	50	Dolmen	-700	-200
DolmenKR1215	126.462	35.0024	50	Dolmen	-700	-200
DolmenKR1216	126.54	35.0024	50	Dolmen	-700	-200
DolmenKR1217	128.394	34.9976	50	Dolmen	-700	-200
DolmenKR1218	128.214	34.9976	50	Dolmen	-700	-200
DolmenKR1219	127.374	34.9976	50	Dolmen	-700	-200
DolmenKR1220	127.626	34.9976	50	Dolmen	-700	-200
DolmenKR1221	127.512	34.9928	50	Dolmen	-700	-200
DolmenKR1222	127.254	34.9928	50	Dolmen	-700	-200
DolmenKR1223	126.258	34.9928	50	Dolmen	-700	-200
DolmenKR1224	126.69	34.9928	50	Dolmen	-700	-200
DolmenKR1225	126.426	34.9928	50	Dolmen	-700	-200
DolmenKR1226	126.498	34.9928	50	Dolmen	-700	-200
DolmenKR1227	127.728	34.988	50	Dolmen	-700	-200
DolmenKR1228	127.146	34.988	50	Dolmen	-700	-200
DolmenKR1229	127.062	34.988	50	Dolmen	-700	-200
DolmenKR1230	128.154	34.9832	50	Dolmen	-700	-200
DolmenKR1231	127.68	34.9832	50	Dolmen	-700	-200
DolmenKR1232	127.008	34.9832	50	Dolmen	-700	-200
DolmenKR1233	127.416	34.9784	50	Dolmen	-700	-200
DolmenKR1234	126.786	34.9784	50	Dolmen	-700	-200
DolmenKR1235	128.256	34.9736	50	Dolmen	-700	-200
DolmenKR1236	127.572	34.9736	50	Dolmen	-700	-200
DolmenKR1237	126.93	34.9736	50	Dolmen	-700	-200
DolmenKR1238	126.39	34.9736	50	Dolmen	-700	-200
DolmenKR1239	126.864	34.9736	50	Dolmen	-700	-200
DolmenKR1240	126.648	34.9736	50	Dolmen	-700	-200
DolmenKR1241	128.07	34.9688	50	Dolmen	-700	-200
DolmenKR1242	127.536	34.9688	50	Dolmen	-700	-200
DolmenKR1243	128.436	34.964	50	Dolmen	-700	-200
DolmenKR1244	127.506	34.964	50	Dolmen	-700	-200
DolmenKR1245	126.51	34.964	50	Dolmen	-700	-200
DolmenKR1246	127.374	34.9592	50	Dolmen	-700	-200
DolmenKR1247	126.588	34.9592	50	Dolmen	-700	-200
DolmenKR1248	128.172	34.9544	50	Dolmen	-700	-200
DolmenKR1249	127.098	34.9544	50	Dolmen	-700	-200
DolmenKR1250	126.288	34.9544	50	Dolmen	-700	-200
DolmenKR1251	126.444	34.9544	50	Dolmen	-700	-200
DolmenKR1252	128.472	34.9496	50	Dolmen	-700	-200
DolmenKR1253	128.406	34.9496	50	Dolmen	-700	-200
DolmenKR1254	128.118	34.9496	50	Dolmen	-700	-200
DolmenKR1255	127.632	34.9496	50	Dolmen	-700	-200
DolmenKR1256	126.99	34.9496	50	Dolmen	-700	-200
DolmenKR1257	125.994	34.9496	50	Dolmen	-700	-200
DolmenKR1258	126.36	34.9496	50	Dolmen	-700	-200
DolmenKR1259	126.552	34.9496	50	Dolmen	-700	-200
DolmenKR1260	128.37	34.9448	50	Dolmen	-700	-200
DolmenKR1261	126.642	34.9448	50	Dolmen	-700	-200
DolmenKR1262	126.99	34.9448	50	Dolmen	-700	-200
DolmenKR1263	126.744	34.9448	50	Dolmen	-700	-200
DolmenKR1264	127.536	34.94	50	Dolmen	-700	-200
DolmenKR1265	127.296	34.94	50	Dolmen	-700	-200
DolmenKR1266	126.858	34.94	50	Dolmen	-700	-200
DolmenKR1267	126.402	34.94	50	Dolmen	-700	-200
DolmenKR1268	128.526	34.9352	50	Dolmen	-700	-200
DolmenKR1269	127.494	34.9352	50	Dolmen	-700	-200
DolmenKR1270	127.23	34.9352	50	Dolmen	-700	-200
DolmenKR1271	126.684	34.9352	50	Dolmen	-700	-200
DolmenKR1272	126.9	34.9352	50	Dolmen	-700	-200
DolmenKR1273	127.89	34.9304	50	Dolmen	-700	-200
DolmenKR1274	128.31	34.9304	50	Dolmen	-700	-200
DolmenKR1275	128.436	34.9304	50	Dolmen	-700	-200
DolmenKR1276	126.948	34.9304	50	Dolmen	-700	-200
DolmenKR1277	126.462	34.9304	50	Dolmen	-700	-200
DolmenKR1278	127.422	34.9256	50	Dolmen	-700	-200
DolmenKR1279	127.032	34.9256	50	Dolmen	-700	-200
DolmenKR1280	126.27	34.9208	50	Dolmen	-700	-200
DolmenKR1281	126.366	34.9208	50	Dolmen	-700	-200
DolmenKR1282	128.394	34.916	50	Dolmen	-700	-200
DolmenKR1283	126.756	34.916	50	Dolmen	-700	-200
DolmenKR1284	128.466	34.9112	50	Dolmen	-700	-200
DolmenKR1285	127.536	34.9112	50	Dolmen	-700	-200
DolmenKR1286	127.086	34.9112	50	Dolmen	-700	-200
DolmenKR1287	126.42	34.9112	50	Dolmen	-700	-200
DolmenKR1288	126.606	34.9112	50	Dolmen	-700	-200
DolmenKR1289	128.424	34.9064	50	Dolmen	-700	-200
DolmenKR1290	127.338	34.9064	50	Dolmen	-700	-200
DolmenKR1291	127.128	34.9064	50	Dolmen	-700	-200
DolmenKR1292	126.234	34.9064	50	Dolmen	-700	-200
DolmenKR1293	127.686	34.9016	50	Dolmen	-700	-200
DolmenKR1294	127.482	34.9016	50	Dolmen	-700	-200
DolmenKR1295	125.982	34.9016	50	Dolmen	-700	-200
DolmenKR1296	126.276	34.9016	50	Dolmen	-700	-200
DolmenKR1297	126.546	34.9016	50	Dolmen	-700	-200
DolmenKR1298	126.84	34.9016	50	Dolmen	-700	-200
DolmenKR1299	128.586	34.8968	50	Dolmen	-700	-200
DolmenKR1300	128.346	34.8968	50	Dolmen	-700	-200
DolmenKR1301	127.566	34.8968	50	Dolmen	-700	-200
DolmenKR1302	126.348	34.8968	50	Dolmen	-700	-200
DolmenKR1303	126.888	34.8968	50	Dolmen	-700	-200
DolmenKR1304	126.924	34.8968	50	Dolmen	-700	-200
DolmenKR1305	127.818	34.892	50	Dolmen	-700	-200
DolmenKR1306	128.508	34.892	50	Dolmen	-700	-200
DolmenKR1307	128.382	34.892	50	Dolmen	-700	-200
DolmenKR1308	127.398	34.892	50	Dolmen	-700	-200
DolmenKR1309	126.642	34.892	50	Dolmen	-700	-200
DolmenKR1310	126.678	34.892	50	Dolmen	-700	-200
DolmenKR1311	126.966	34.892	50	Dolmen	-700	-200
DolmenKR1312	127.602	34.8872	50	Dolmen	-700	-200
DolmenKR1313	127.182	34.8872	50	Dolmen	-700	-200
DolmenKR1314	126.174	34.8872	50	Dolmen	-700	-200
DolmenKR1315	126.456	34.8872	50	Dolmen	-700	-200
DolmenKR1316	128.31	34.8824	50	Dolmen	-700	-200
DolmenKR1317	127.974	34.8776	50	Dolmen	-700	-200
DolmenKR1318	128.412	34.8776	50	Dolmen	-700	-200
DolmenKR1319	127.446	34.8776	50	Dolmen	-700	-200
DolmenKR1320	127.086	34.8776	50	Dolmen	-700	-200
DolmenKR1321	127.026	34.8776	50	Dolmen	-700	-200
DolmenKR1322	126.576	34.8776	50	Dolmen	-700	-200
DolmenKR1323	126.876	34.8776	50	Dolmen	-700	-200
DolmenKR1324	127.878	34.8728	50	Dolmen	-700	-200
DolmenKR1325	127.512	34.8728	50	Dolmen	-700	-200
DolmenKR1326	127.296	34.8728	50	Dolmen	-700	-200
DolmenKR1327	126.618	34.8728	50	Dolmen	-700	-200
DolmenKR1328	126.708	34.8728	50	Dolmen	-700	-200
DolmenKR1329	126.75	34.8728	50	Dolmen	-700	-200
DolmenKR1330	128.358	34.868	50	Dolmen	-700	-200
DolmenKR1331	127.572	34.868	50	Dolmen	-700	-200
DolmenKR1332	127.35	34.868	50	Dolmen	-700	-200
DolmenKR1333	126.798	34.868	50	Dolmen	-700	-200
DolmenKR1334	126.924	34.868	50	Dolmen	-700	-200
DolmenKR1335	127.704	34.8632	50	Dolmen	-700	-200
DolmenKR1336	127.236	34.8584	50	Dolmen	-700	-200
DolmenKR1337	126.3	34.8584	50	Dolmen	-700	-200
DolmenKR1338	126.474	34.8584	50	Dolmen	-700	-200
DolmenKR1339	128.562	34.8536	50	Dolmen	-700	-200
DolmenKR1340	127.146	34.8536	50	Dolmen	-700	-200
DolmenKR1341	126.426	34.8536	50	Dolmen	-700	-200
DolmenKR1342	126.642	34.8536	50	Dolmen	-700	-200
DolmenKR1343	128.406	34.844	50	Dolmen	-700	-200
DolmenKR1344	127.752	34.844	50	Dolmen	-700	-200
DolmenKR1345	127.662	34.844	50	Dolmen	-700	-200
